	Term	p-value	z-score	CS	Related Genes
626	CREBBP_K562_hg19	1.72e-01	0.54	-0.74	VCP, SELPLG, HDC, CDCA7, RPL10A, FAIM3, TRIOBP, PIK3CG, ARHGAP4, GNG10, ZFP36, TCTEX1D2, PSAP, CD14, JUNB, MARK2, CAP1, CD52, EGR1, RPS9, DUSP1, LAPTM5, APRT, PPP1CA, COX7A2L, TYROBP, FOSB, TAGLN2, EIF3F, DYNLRB1, MYD88, ATF3
627	POLR2AphosphoS5_H1-hESC_hg19	2.69e-01	0.74	-0.74	CMTM7, SEPT11, FCER1G, OLFML2B, ALAS1, ZFAND3, NDUFA3, POMP, TRIOBP, GNAI2, RAB32, KRTCAP2, BCL6, BCL7A, ARPC3, RASSF5, SPATA13, TCTEX1D2, CDK2AP2, INPP5K, RPL39
628	SIN3A_Panc1_hg19	4.35e-01	1.11	-0.74	LYPLA2, CD63, RPS9, NDUFA7, NDUFA1, FOS, PGD, MRPL33, HIGD2A, UBL5, MYEOV2, RPS11, TMSB10, RPS12
629	TRIM28_HEK293_hg19	5.10e-01	1.36	-0.74	GRN, HIBADH, GSTP1, CDCA7, PRCP, RPL10A, TRIOBP, RPS14, LDHA, TCTEX1D2, LRRC8D, SH3BGRL3, RPS13, SHFM1, TSC22D3, STX7, SSU72, TALDO1, PGD, HIGD2A, RAB32, COX7A2L, DNAJC7, PTPN6, TAGLN2, RPL29, PFDN5
630	NRF1_SK-N-SH_hg19	1.28e-01	0.47	-0.75	ALAS1, WDR1, MAST3, RPL34, TWF2, DBI, ARRB2, LGALS3, BCL7A, RPS6KA1, INPP5K, CSK, RNF130, RAB8A, MCL1, PTPN18, SEPT11, TMEM184B, NDFIP1, SSR4, NDUFA3, STX7, TALDO1, TBCA, MIF, PGD, APRT, SLC6A6, TSPAN14, PSMA4, CDK2AP2, CD9, VPS28
631	TRIM28_K562_hg19	1.66e-01	0.55	-0.75	BTG1, MS4A3, RPL32, RPL31, GLO1, RAB3D, ATP1A1, ARRB2, RPL9, ZFP36L1, RPS14, LDHA, COTL1, ACADM, RPL18, RNF130, NADK, RPS12, CAP1, DUSP1, SHFM1, SSU72, SYVN1, NME2, H2AFV, PGD, HIGD2A, EEF1A1, LRG1, DNAJC7, GNB2, CRLF3, PPIA
632	CTCF_GM12869_hg19	4.90e-01	1.32	-0.76	CEBPB, SELPLG, GSTP1, F13A1, RPL10A, ZFP36L1, PRDX5, KRTCAP2, ADRBK1, CSK, TMSB10, ATP6V1D, NDUFA7, TALDO1, PGD, SORL1, PPP1CA, RHOB, DHRS7, SELL, ARPC3, KLHL6, ERP29, CRLF3, LRP10
633	POLR2AphosphoS5_K562_hg19	4.89e-01	1.32	-0.76	TNFAIP8, IFITM1, NDFIP1, PLEKHA2, ACTN1, POMP, TWF2, TALDO1, PRCP, RHOB, CST3, UBL5, OSTM1, RPL36AL, RPS6KA1, MYEOV2, CKB, EIF3F, RAB8A, ARL8A
634	CTCF_IMR-90_hg19	9.28e-02	0.41	-0.76	IFITM2, GSTP1, CDCA7, PRCP, CXCL2, ACTB, GNAI2, ZFP36L1, PRDX5, KRTCAP2, RPS19, ADRBK1, TCTEX1D2, PSAP, SH3BGRL3, CSK, OSTF1, ATP6V1D, TMSB10, NDUFA7, TSC22D3, TALDO1, ATP1B1, PGD, SORL1, PPP1CA, RAB32, DHRS7, OSTM1, RPL27A, ERP29, TGFBI, SGK1, CRLF3
635	CREB1_A549_hg19	4.08e-01	1.08	-0.77	CD74, RPS9, NDUFA7, NDUFA13, RPL31, ATP1A1, ARRB2, MARCKS, OSTM1, GM2A, TMSB4X, GNB2, MYEOV2, CRLF3, B2M, TMSB10
636	SREBF1_GM12878_hg19	3.89e-01	1.03	-0.77	EGR1, SEPT11, RPN2, ZFAND3, SYVN1, HMHA1, PRCP, FOS, ACTB, HIGD2A, ACLY, MARCKS, BCL6, GNB2, CALM3, RABAC1, RPL29, JUNB
637	SAP30_H1-hESC_hg19	4.31e-01	1.13	-0.77	VCP, NDUFA13, IFITM2, POMP, MGST2, CXCR4, RPL9, RPS14, ZFP36, RPS19, TMSB4X, COTL1, SIRPA, SH3BGRL3, RPL18, ATP6V1D, RPS13, NADK, RPS12, RPS9, H2AFY, SHFM1, STX7, SYVN1, CDC42EP3, MAN2B1, TAGLN2, PRR13
638	RAD21_A549_hg19	1.00e-01	0.43	-0.77	APP, BTG1, OLFML2B, HIBADH, ARRB2, RPL10A, CXCL2, MRPL33, KRTCAP2, TMSB4X, B2M, RAB8A, ANXA2, DUSP1, TSC22D3, H2AFV, RAB32, EEF1A1, COX7A2L, ERP29, RPL27, SGK1, SLC25A5, CEBPB, GRN, RPN2, GSTP1, TWF2, GDPD3, ZFP36L1, PRDX5, ADRBK1, INPP5K, LRRC8D, MARK2, PTPN18, EGR1, RAB27A, TBCA, SORL1, SLC6A6, DHRS7, KLF6, SELL, ARPC3, FOSB, EIF3F, CRLF3, LRP10
639	NR2C2_HepG2_hg19	2.63e-01	0.76	-0.77	RPL32, H2AFY, RPL31, RPL34, PNKP, POMP, TWF2, NME2, PGD, HIGD2A, MRPL33, RPS14, UBL5, LASP1, RPS19, RPL27, P4HB, ACADM, DYNLRB1, RPL29, ATP6V1D, JUNB, VPS28
640	RAD21_H1-hESC_hg19	1.25e-01	0.48	-0.77	CEBPB, TNFAIP8, ALAS1, HIBADH, GSTP1, RAB3D, POMP, TACSTD2, CDCA7, CXCR4, PRCP, ATP1A1, RPL10A, LITAF, ZFP36L1, PRDX5, KRTCAP2, ADRBK1, TMSB4X, TCTEX1D2, SPP1, CTSH, SH3BGRL3, ATP6V1D, RNF130, B2M, PTPN18, NDUFA7, SEPT11, ANXA3, TSC22D3, TBCA, HIGD2A, PPP1CA, EEF1A1, SLC6A6, DHRS7, ARPC3, RPL27A, ADPRH, ERP29, PTPN6, CRLF3, TLR2
641	RCOR1_HepG2_hg19	5.10e-01	1.41	-0.77	PFKFB4, RPL34, MGST1, DBI, MRPL33, UBL5, LDHA, LGALS1, ALDH2, TCTEX1D2, COTL1, MYEOV2, CKB, JUNB, RNF130, TMSB10, B2M, PDIA3, PTPN18, RPS9, SHFM1, ACTN1, H2AFV, MYL6, RPL27, MAN2B1, PFDN5
642	ATF3_K562_hg19	4.57e-01	1.22	-0.77	CD63, ANXA2, RPL31, DUSP1, SSU72, ARID3A, RPL9, FCRLA, KLF6, LDHA, BCL6, TMSB4X, PSAP, ERP29, CDK2AP2, LRRC8D, P4HB, RPL18, RPS13, PRR13
643	E2F6_A549_hg19	4.52e-01	1.21	-0.77	TNFAIP8, NDUFA13, HIBADH, SEPX1, ACTN1, CDCA7, SSU72, NDUFA1, TALDO1, DBI, ATP1A1, ARPC5, TBCA, PYGL, PGD, APRT, LDHA, ADPRH, ARHGEF3, PTPN6, CRLF3
644	CTCF_myotube_hg19	1.28e-01	0.48	-0.77	APP, IFITM2, ALAS1, GSTP1, PRCP, RPL10A, CXCL2, RPL9, PRDX5, KRTCAP2, RPS19, RPS3, SH3BGRL3, JUNB, ATP6V1D, RAB8A, NDUFA7, TSC22D3, RPS6, NDUFA1, TBCA, SORL1, SCAMP2, PPP1CA, EEF1A1, DHRS7, DNAJC7, STK17B, FOSB, SGK1, CRLF3, RPL29, PFDN5
645	WHSC1_K562_hg19	2.24e-01	0.67	-0.78	MS4A3, HIBADH, PNKP, GLO1, RPL9, PIGX, MRPL33, ATP5L, LDHA, ZFP36, CCL5, PSAP, NCKAP1L, ACADM, JUNB, RPL39, RNF130, RPS12, PTPN18, LMO4, NDUFA3, NDUFA1, ARPC5, EMP3, EEF1A1, DHRS7, OSTM1, BTK, DEGS1, CRLF3, ITM2B
646	CTCF_epithelial cell of esophagus_hg19	4.18e-01	1.13	-0.78	APP, TNFAIP8, CEBPB, IFITM2, GSTP1, RPL10A, SORL1, ZFP36L1, PRDX5, KRTCAP2, MYL6, RPS19, SELL, ARPC3, ADRBK1, ERP29, PTPN6, SH3BGRL3, CSK, CRLF3, PFDN5, ATP6V1D
647	FOXP2_PFSK-1_hg19	7.26e-02	0.38	-0.78	PDIA3, HIBADH, GMFG, RPL27, JUNB
648	CTCF_GM06990_hg19	1.48e-01	0.53	-0.78	CEBPB, IFITM2, SELPLG, GSTP1, F13A1, RPL10A, LITAF, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, LBH, ADRBK1, TMSB4X, PSAP, NCKAP1L, CSK, SH3BGRL3, TMSB10, ATP6V1D, PTPN18, NDUFA7, TSC22D3, TALDO1, ARID3A, TBCA, SORL1, DHRS7, DOK3, SELL, ARPC3, POU2AF1, ERP29, EIF3F, CRLF3, TLR2
649	SIN3A_SK-N-SH_hg19	3.23e-01	0.9	-0.78	GRN, POMP, RAB27A, DSTN, DBI, RHOB, HIGD2A, ZFP36, RPL27, RPL18, RABAC1, B2M, JUNB, PFDN5, ATP6V1D
650	MAFK_GM12878_hg19	1.24e-01	0.49	-0.79	WDR1, SSU72, GAPDH, ACTB, APRT
651	CHD7_H1-hESC_hg19	5.10e-01	1.45	-0.79	MS4A3, BTG1, GSTP1, PNKP, POMP, CXCR4, RPL9, ATP5L, KRTCAP2, GM2A, RPS19, RPS3, OSTF1, EMB, B2M, RNF130, RPS9, SEPT11, NDFIP1, SEPX1, SORL1, ARPC3, ADPRH, TGFBI, RPL29, CRLF3, LRP10
652	MXI1_HeLa-S3_hg19	1.28e-01	0.49	-0.79	NDUFA13, SELPLG, ALAS1, WDR1, ARPC1B, POMP, GDPD3, RPS19, GM2A, MYEOV2, CSK, ATP6V1E1, RPS11, RPL39, TMSB10, RAB8A, MCL1, PDIA3, PSENEN, NDFIP1, PKM2, SEPX1, ACTN1, STX7, HIGD2A, KLF6, SLPI, STK17B, PTPN6, CRLF3, RPL29, SLC25A5, PFDN5
653	EZH2_astrocyte_hg19	2.24e-01	0.69	-0.79	APP, IFITM1, ALAS1, AATK, PRCP, PYGL, RPL10A, RCSD1, ACTB, ARHGAP4, RPS14, VPREB1, ADRBK1, RASSF5, EMB, SLC15A3, RPS13, TPD52, NDFIP1, SEPX1, ANXA3, HMHA1, TBCA, SORL1, EEF1A1, DOK2, PSMA4, P4HB, RPL29, SGK1, TLR2
654	YY1_A549_hg19	4.05e-01	1.11	-0.79	RPS9, NDUFA7, NDUFA13, RPL34, NDUFA3, RPS6, COX5A, RPS14, PSMA4, RPS19, RPS3, ERP29, RPL27, EIF3F, RPL18, RPL39, PFDN5
655	SMC3_SK-N-SH_hg19	4.31e-01	1.18	-0.8	APP, CEBPB, OLFML2B, BTG1, CEBPE, GSTP1, GDPD3, ARRB2, TRIOBP, ADRBK1, SPP1, CD14, RABAC1, RAB8A, MARK2, PTPN18, EGR1, DUSP1, TSC22D3, RAB27A, H2AFV, SORL1, RAB32, MARCKS, DOK2, SELL, ARPC3, EIF3F
656	JUN_HepG2_hg19	2.24e-01	0.69	-0.8	BTG1, RPN2, ZFAND3, RPL34, GLO1, ENO1, RPL9, RPS19, RPS6KA1, COTL1, MCL1, PSENEN, OSBPL9, LYPLA2, DUSP1, ANXA3, STX7, OSM, EMP3, TBCA, SORL1, ACLY, MYL6, KLF6, DOK2, BCL6, ALOX5AP, ERP29, FOSB, P4HB, VPS28
657	HDAC2_H1-hESC_hg19	4.87e-01	1.39	-0.8	CD63, GRN, MIDN, IFITM1, OLFML2B, ALAS1, GSTP1, ATP2A3, ARRB2, SLC2A6, CXCL2, ZFP36L1, CLN5, RPS19, ALDH2, SPP1, COTL1, ACADM, RPL18, TMSB10, PRKACB, MARK2, NDEL1, PTPN18, SEPT11, PKM2, ACTN1, NDUFA3, ARPC5, HIGD2A, EEF1A1, SLC6A6, ACLY, MARCKS, DEGS1, MAN2B1, SGK1
658	RCOR1_HeLa-S3_hg19	1.72e-01	0.58	-0.8	RPL34, TWF2, TACSTD2, GDPD3, DBI, ATP1A1, LGALS3, KRTCAP2, RPS19, RPL36AL, RASSF5, MYEOV2, CSK, RNF130, CAMP, MARK2, MCL1, PDIA3, NDFIP1, ANXA2, TSC22D3, SSU72, ARPC5, APRT, RHOB, PSMA4, RPL27A, SPATA13, IRF2, RPL29, ARL8A, S100A8
659	RAD21_HCT116_hg19	2.03e-01	0.66	-0.8	APP, CEBPB, HIBADH, CEBPE, GDPD3, ARRB2, RPL10A, ARHGAP4, RASSF5, ADRBK1, SPP1, INPP5K, CD14, RABAC1, MARK2, DUSP1, TSC22D3, RAB27A, SORL1, DHRS7, MARCKS, DOK2, ARHGAP30, SELL, ARPC3, CDK2AP2, RPL27, PTPN6, EIF3F, SLC25A5, LRP10
660	CHD1_K562_hg19	3.56e-01	0.99	-0.8	SAMD9L, NDUFA13, IFITM2, SELPLG, MS4A3, HIBADH, TWF2, PIGX, FCRLA, ADRBK1, SH3BGRL3, OSTF1, ATP6V1E1, RNF130, ATP6V1D, FCER1G, PLEKHA2, ANXA3, TSC22D3, SSU72, SYVN1, MIF, KLF2, PSMA4, SLPI, IL1B, P4HB, LRP10, VPS28
661	YY1_GM12891_hg19	4.51e-01	1.26	-0.8	EIF4A1, SEPT11, BTG1, NDUFA3, RPS6, RPL10A, RPS14, GNG10, ARHGAP30, RPL36AL, ERP29, RPL27, NCKAP1L, DEGS1, SLC25A5, RABAC1, CRLF3, JUNB
662	ZZZ3_HeLa-S3_hg19	1.69e-01	0.59	-0.8	SLPI, ANXA2, RPL27, EIF3F, RPL29
663	CTCF_WERI-Rb-1_hg19	4.09e-01	1.14	-0.81	HIBADH, GSTP1, PRCP, RPL10A, ZFP36L1, PRDX5, KRTCAP2, ADRBK1, PSAP, CSK, SH3BGRL3, ATP6V1D, RAB8A, PDIA3, NDUFA7, TSC22D3, TALDO1, PGD, SORL1, DHRS7, MYL6, DNAJC7, SELL, ARPC3, ERP29, CRLF3
664	CCNT2_K562_hg19	9.28e-02	0.44	-0.81	SELPLG, ALAS1, RPL31, MAST3, RAB3D, CDCA7, GATA2, RCSD1, RPL9, CXCL2, SLC2A6, ARHGAP4, UBL5, ALDH2, GM2A, MYEOV2, CTSH, NCKAP1L, RPS11, B2M, RPL39, PDIA3, NDUFA7, SEPX1, RPS6, HMHA1, EMP3, RAB32, OSTM1, MAN2B1, RPL27, EIF3F, RPL29, CRLF3
665	USF1_HCT116_hg19	2.53e-01	0.77	-0.81	APP, CD63, EIF4A1, GRN, NDUFA7, H2AFY, DUSP1, G0S2, DBI, ARPC5, TBCA, COX5A, ARHGAP4, OSTM1, BCL6, BCL7A, GNB2, STK17B, ERP29, LRRC8D, EIF3F, ATP6V1E1
666	CTCF_GM12872_hg19	3.98e-01	1.12	-0.81	CD63, CEBPB, SELPLG, GSTP1, RPL10A, ZFP36L1, PRDX5, KRTCAP2, ZFP36, ADRBK1, SH3BGRL3, CSK, TMSB10, ATP6V1D, PTPN18, NDUFA7, TSC22D3, TALDO1, SORL1, DHRS7, SELL, ARPC3, ERP29, RPL27, LRP10, CRLF3
667	RAD21_HepG2_hg19	9.56e-02	0.44	-0.81	CEBPB, ALAS1, HIBADH, CDCA7, HP, MGST2, PRCP, RPL10A, LITAF, MRPL33, CST3, KRTCAP2, PRDX5, LDHA, ALDH2, ADRBK1, TCTEX1D2, SPP1, CTSH, CSK, ATP6V1D, MCL1, NDUFA7, SEPT11, DUSP1, SHFM1, SYVN1, FOS, SORL1, RHOB, PPP1CA, RAB32, SLC6A6, DHRS7, KLF6, LRG1, PSMA4, SELL, ARPC3, GNB2, ERP29, RPL29, CRLF3, LRP10
668	TCF12_H1-hESC_hg19	2.93e-01	0.85	-0.81	EGR1, LYPLA2, CD63, BTG1, HIBADH, PKM2, GSTP1, FOS, COX5A, PSMB8, TRIOBP, MRPL33, ZFP36L1, RPS19, ERP29, LRRC8D, SLC15A3, RPL18
669	GATA1_erythroblast_mm9	4.01e-01	1.13	-0.81	HIST2H2AA2, NDUFA13, GLO1, CDCA7, HBB-B1, PRCP, ATP1A1, ENO1, RPL10A, ATP5L, RPS19, RPL36AL, RAC2, MYEOV2, INPP5K, CSK, RPL39, HIST1H2AO, DSTN, TALDO1, TBCA, AI467606, MYL4, STK17B, IRF2, DEGS1, CRLF3, LRP10
670	CTCF_GM12864_hg19	2.37e-01	0.74	-0.81	CEBPB, IFITM2, SELPLG, GSTP1, PRCP, RPL10A, ZFP36L1, PRDX5, KRTCAP2, ZFP36, ADRBK1, NCKAP1L, CSK, SH3BGRL3, TMSB10, ATP6V1D, NDUFA7, TSC22D3, TALDO1, TBCA, SORL1, DHRS7, MYL6, DOK3, SELL, ARPC3, ERP29, CRLF3
671	CTCF_GM12873_hg19	2.12e-01	0.69	-0.81	CEBPB, IFITM2, SELPLG, HIBADH, GSTP1, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, ADRBK1, NCKAP1L, CSK, SH3BGRL3, TMSB10, ATP6V1D, PTPN18, NDUFA7, TALDO1, PGD, SORL1, PPP1CA, EEF1A1, DHRS7, SELL, ARPC3, RPL27A, ERP29, CRLF3, PFDN5, TLR2
672	HCFC1_HeLa-S3_hg19	2.24e-01	0.71	-0.81	PFKFB4, NDUFA13, IFITM2, RPN2, RPL32, RPL34, CDCA7, ARRB2, RPL10A, PIGX, CST3, PRDX5, RPS19, GM2A, ADRBK1, MYEOV2, ACADM, RPL39, RPS13, OSBPL9, LYPLA2, RPS9, SHFM1, NDUFA3, TALDO1, EEF1A1, ACLY, OSTM1, FOSB, RPL27, PPIA
673	CTCF_olfactory bulb_mm9	2.86e-01	0.84	-0.81	APP, CEBPB, RNPEPL1, AATK, RPL10A, MRPL33, RPS14, KRTCAP2, GNG10, LRRC8D, SH3BGRL3, ATP6V1D, DUSP1, NDUFA3, CMTM6, G0S2, SORL1, PPP1CA, RAB32, MYL6, 2010107E04RIK, ARPC3, CDC42EP3, BOLA2, ADSSL1, RIN3, DEGS1, RPL27, TAGLN2, PRR13
674	CTCF_GM12866_hg19	4.68e-01	1.33	-0.81	CEBPB, SELPLG, RNPEPL1, GSTP1, F13A1, ATP1A1, RPL10A, TRIOBP, PRDX5, KRTCAP2, ADRBK1, TCTEX1D2, NCKAP1L, CSK, TMSB10, ATP6V1D, PTPN18, NDUFA7, PGD, SORL1, PPP1CA, DHRS7, ARPC3, ERP29, CRLF3
675	ETS1_A549_hg19	1.70e-01	0.59	-0.82	GRN, RPS9, NDUFA7, NDUFA13, RPL32, PKM2, RPL34, RPS6, SSU72, SYVN1, RPL10A, MRPL33, ACLY, UBL5, LASP1, KRTCAP2, PSMA4, RPS3, RPL27, PFN1, RPL29, JUNB, PFDN5, RPS13
676	TAF1_SK-N-SH_hg19	3.09e-01	0.9	-0.82	LYPLA2, PTPN18, CD63, SEPT11, TNFAIP8, ARPC1B, NDUFA1, UBL5, GLIPR1, ZFP36, LBH, ALDH2, BCL7A, ARPC3, MYEOV2, RPL27, RABAC1, RPS11, VPS28
677	POLR2AphosphoS5_Panc1_hg19	4.58e-01	1.3	-0.82	PTPN18, TNFAIP8, SEPT11, NDFIP1, ALAS1, HIBADH, ACTN1, RAB3D, RPS6, KLF2, PLAC8, RAB32, SLC6A6, UBL5, BCL7A, COTL1, MYEOV2, PTPN6, MAN2B1, CKB, CRLF3, PFDN5, NDEL1
678	E2F4_MCF 10A_hg19	1.28e-01	0.51	-0.82	TNFAIP8, IFITM1, MAST3, RPL31, RAB3D, TWF2, TACSTD2, ATP1A1, LGALS3, KRTCAP2, LBH, RPS19, RPS3, MYEOV2, EMB, JUNB, TMSB10, B2M, NDEL1, PDIA3, NDUFA7, TMEM184B, PLEKHA2, NDUFA1, ATP1B1, PPP1CA, DHRS7, PSMA4, CHI3L1, RIN3, MAN2B1, PRKD2, SLC25A5
679	BRCA1_H1-hESC_hg19	2.86e-01	0.85	-0.82	NDUFA13, ALAS1, HIBADH, RPN2, RPL31, ARPC1B, DBI, ATP1A1, RPL10A, COX5A, RPL9, RPS19, RPL36AL, TCTEX1D2, RPS11, TMSB10, RAB8A, SEPT11, DUSP1, RPS6, SSU72, FOS, TBCA, HIGD2A, DNAJC7, BCL6, GNB2, CDK2AP2, ERP29, RPL29
680	TCF7L2_HEK293_hg19	1.72e-01	0.6	-0.82	MIDN, TNFAIP8, OLFML2B, ZFAND3, RPL34, CDCA7, PRCP, GDPD3, ACTB, ATP5L, ARHGAP4, UBL5, PRDX5, MCL1, PDIA3, LYPLA2, LMO4, CMTM6, G0S2, FOS, ATP1B1, MARCKS, KLF6, DNAJC7, BCL6, IRF2, TAGLN2, RPL27, CALM3, DEGS1, EIF3F, ATF3
681	CTCF_brain microvascular endothelial cell_hg19	3.18e-01	0.93	-0.82	CEBPB, RNPEPL1, HIBADH, GSTP1, CDCA7, PRCP, RPL10A, CXCL2, PRDX5, KRTCAP2, SPP1, SH3BGRL3, RPL18, ATP6V1D, NDUFA7, TSC22D3, SORL1, PPP1CA, DHRS7, SELL, ARPC3, TGFBI, RPL29, CRLF3, SGK1, PFDN5
682	CTCF_GM12870_hg19	3.02e-01	0.89	-0.82	PTPN18, CEBPB, GSTP1, TALDO1, RPL10A, SORL1, ACTB, ZFP36L1, DHRS7, KRTCAP2, RPS19, SELL, ARPC3, ADRBK1, STK17B, ERP29, NCKAP1L, CSK, SH3BGRL3, EMB, CRLF3, ATP6V1D, SERF2
683	HSF1_HepG2_hg19	4.29e-01	1.22	-0.82	TPD52, PRDX5, LASP1, DUSP1
684	MYC_GM12878_hg19	3.56e-01	1.01	-0.82	NDUFA13, POMP, DBI, RPL10A, PIGX, ATP5L, CD79B, KRTCAP2, RPS19, LRRC8D, INPP5K, RPL39, B2M, RPS13, RPS9, PKM2, SSU72, MIF, HIGD2A, COX7A2L, DHRS7, ARHGAP30, PSMA4, GNB2, CDK2AP2, RPL27, CRLF3, PPIA, VPS28
685	EZH2_mammary epithelial cell_hg19	2.24e-01	0.71	-0.82	NDUFA13, MS4A3, IFITM2, POMP, ATP2A3, CXCR4, GDPD3, ATP1A1, MRPL33, GLIPR1, LBH, GM2A, FFAR2, B2M, RPS13, EGR1, NDFIP1, RPS6, NME2, TBCA, LRG1, PSMA4, SLPI, SELL, ARHGEF3, BTK, CHI3L1, PI16, P4HB, SGK1, HCST
686	GABPA_CH12.LX_mm9	2.86e-01	0.85	-0.82	EIF4A1, CEBPB, RPL31, RPL34, POMP, RPL9, GPI1, RPS14, RPS3, MYEOV2, RPL18, RABAC1, RPS13, NDEL1, PSENEN, H2AFY, DUSP1, SHFM1, RPS6, H2AFV, HIGD2A, EEF1A1, COX7A2L, ARPC3, 2310009A05RIK, ERP29, RPL27, RPL29, PFDN5, GAPDH
687	TEAD4_H1-hESC_hg19	2.53e-01	0.79	-0.82	GRN, NDUFA13, IFITM2, RPL32, RPL31, DBI, CXCL2, COX5A, ZFP36L1, ALDH2, RPS3, B2M, RNF130, RPS12, SEMA4A, SEPT11, DUSP1, PKM2, SHFM1, SSU72, SORL1, APRT, EEF1A1, BCL6, RPL29, CRLF3, VPS28
688	CTCF_osteoblast_hg19	3.56e-01	1.01	-0.83	IFITM2, BTG1, OLFML2B, HIBADH, GSTP1, ATP1A1, LITAF, ZFP36L1, PRDX5, KRTCAP2, SPP1, SH3BGRL3, TMSB10, ATP6V1D, LYPLA2, NDUFA7, TSC22D3, SHFM1, TALDO1, TBCA, SORL1, DHRS7, DNAJC7, ARPC3, RPL27A, DEGS1, CRLF3, RPL29, SGK1
689	MXI1_GM12878_hg19	1.72e-01	0.6	-0.83	NDUFA13, BTG1, ALAS1, GMFG, ENO1, ARRB2, PIGX, ARHGAP4, PLAC8, CD79B, CST3, RPL36AL, CCL5, ARHGDIB, MYEOV2, NCKAP1L, RPL39, RNF130, RAB8A, NDFIP1, SEPX1, TSC22D3, NDUFA3, RPS6, TALDO1, HMHA1, RAB27A, FOS, ARHGAP30, OSTM1, PTPN6, GAPDH
690	CTCF_GM20000_hg19	1.72e-01	0.6	-0.83	CEBPB, SELPLG, RNPEPL1, CEBPE, GSTP1, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, GNG10, LBH, ADRBK1, SH3BGRL3, CSK, ATP6V1D, TMSB10, PTPN18, NDUFA7, TSC22D3, TALDO1, TBCA, SORL1, PPP1CA, RAB32, DHRS7, SELL, OSTM1, ARPC3, ERP29, CRLF3
691	CHD2_H1-hESC_hg19	2.86e-01	0.85	-0.83	NDUFA13, RPL31, GLO1, PNKP, TWF2, TACSTD2, CXCL2, KRTCAP2, TCTEX1D2, EMB, RNF130, JUNB, RAB8A, PTPN18, LYPLA2, SEMA4A, SEPT11, RPS9, SEPX1, DUSP1, NDUFA1, H2AFV, DSTN, TBCA, APRT, BCL6, TAGLN2, DYNLRB1, LRP10, PRR13
692	POLR2AphosphoS5_endothelial cell of umbilical vein_hg19	3.51e-01	1.02	-0.83	NDUFA13, ALAS1, IFITM2, TWF2, FOS, PYGL, PGD, MRPL33, PIGX, RAB32, ACLY, ZFP36, LBH, KLHL6, ADPRH, MYEOV2, CSK, LRP10, CRLF3
693	YY1_H1-hESC_hg19	2.37e-01	0.75	-0.83	NDUFA13, BTG1, ZFAND3, RPL31, RPL34, GNG10, ALDH2, RASSF5, RPS3, CTSH, RABAC1, RPL39, PDIA3, SEMA4A, LYPLA2, NDUFA3, NDUFA1, PSMA4, GNB2, CDC42EP3, IRF2, MAN2B1, RPL29, PFDN5, VPS28
694	CTCF_WI38_hg19	1.48e-01	0.57	-0.83	APP, MIDN, CEBPB, RPL32, GSTP1, ARRB2, RPL10A, TRIOBP, ZFP36L1, RPS14, KRTCAP2, RPS19, ADRBK1, CSK, SH3BGRL3, RABAC1, ATP6V1D, SERF2, RAB8A, PTPN18, DUSP1, PLEKHA2, H2AFV, MIF, ATP1B1, SORL1, PSMB8, APRT, RAB32, DHRS7, MYL6, SELL, ARPC3, ERP29, ADSSL1, RPL27, EIF3F, CRLF3, ITM2B
695	CTCF_brain_mm9	1.72e-01	0.61	-0.84	APP, BTG1, RPN2, RNPEPL1, RPL10A, CORO1A, GNAI2, GPI1, CST3, UBL5, KRTCAP2, GNG10, RASSF5, PSAP, RPL18, PTPN18, SSR4, PLEKHA2, TSC22D3, CMTM6, RAB32, MYL4, DHRS7, 2010107E04RIK, OSTM1, ARPC3, GNB2, ERP29, RPL27, PFDN5, CLEC2D, PRR13
696	TAF7_H1-hESC_hg19	4.07e-01	1.18	-0.84	TNFAIP8, NDFIP1, LMO4, TALDO1, DBI, PGD, ATP1B1, RHOB, ACLY, PSMA4, LBH, BCL6, RPL36AL, ZYX, ERP29, FOSB, RPL27, RPL18, RPS11, RNF130, RPL39
697	RBBP5_H1-hESC_hg19	1.72e-01	0.61	-0.84	EIF4A1, TNFAIP8, NDUFA13, IFITM2, ALAS1, RPL34, POMP, SLC2A6, RPL9, CORO1A, ATP5L, UBL5, PRDX5, RASSF5, RAC2, COTL1, MYEOV2, TSPO, RPL39, PTPN18, CD52, DUSP1, TALDO1, MMP9, SORL1, HIGD2A, APRT, MARCKS, COX7A2L, OSTM1, GNB2, CALM3
698	CTCF_NB4_hg19	2.86e-01	0.86	-0.84	CEBPB, IFITM2, SELPLG, HIBADH, GSTP1, RPL10A, CXCL2, PRDX5, KRTCAP2, ALDH2, RPS19, ADRBK1, SPP1, SH3BGRL3, NCKAP1L, CSK, ATP6V1D, PTPN18, NDUFA7, TSC22D3, PGD, SORL1, RAB32, DHRS7, DOK3, SELL, ARPC3, STK17B, ERP29, CRLF3
699	TAF1_K562_hg19	2.55e-01	0.8	-0.84	PDIA3, NDUFA13, ANXA2, TALDO1, CXCL2, RHOB, GNAI2, CST3, COX7A2L, OSTM1, BCL7A, RPL36AL, RAC2, COTL1, INPP5K, FOSB, CKB, EIF3F, OSTF1, CD69, RPL18, LRP10, RAB8A, ARL8A
