	Term	p-value	z-score	CS	Related Genes
597	GABPA_HeLa-S3_hg19	1.72e-02	0.42	-1.51	EIF4A1, BTG1, RPL3, RPL32, TFRC, RPL12, ZFAND2A, POP4, NRM, STK4, USE1, RPS15, PPP2CB, PUF60, RPL18A, FTH1, ARIH2, DHX38, RPS13, TBC1D15, UNC45A, NUDC, IFNGR1, PLRG1, VPS37B, ZCRB1, WBP11, YWHAZ, GTPBP4, IMPACT, EIF5, ARPC3, MYH9, SERINC1, RPL27, TMBIM6, EIF3F, EIF3D, UBA52, PFDN5, ARF6
598	EZH2_T-cell acute lymphoblastic leukemia_hg19	3.06e-01	1.4	-1.51	CD274, DYRK3, POP4, CD3E, SAMSN1, CD3D, ALAD, RPS15, ZNRD1, UBB, JUNB, RPL19, NUDC, MAP3K1, WSB1, TSC22D3, CHCHD10, WBP11, SORL1, KLF2, HOPX, RNF145, ELF1, LCK, PRKAR1A, RPL24, UBE2O
599	ZC3H11A_ES-E14_mm9	1.81e-01	0.98	-1.51	CD164, DAZAP2, GYPA, GGNBP2, ARRDC3, SLC2A1, CIRBP, PLRG1, SOCS3, RPL18A, CD6, RPL24, PIM3, EIF3F, RABAC1
600	GTF2F1_H1-hESC_hg19	3.06e-01	1.41	-1.52	EIF4A1, ADRB2, ETS1, BACH2, FOXO1, RPS15, SOCS3, TBK1, LBH, ZNRD1, LMNA, JUNB, CD164, CDT1, NUDC, H3F3B, IFNGR1, VPS37B, GADD45G, NFKBIA, KLF6, DAD1, IRF1, FOSB, RPL24, HNRNPC, EIF3D
601	CTCF_G1E_mm9	2.37e-02	0.46	-1.52	DAZAP2, CEBPB, ISCA1, OAT, BTG1, WBP2, AKAP8L, TNFAIP3, IRS2, STK4, ETS2, ACTB, PPP2CB, SOCS3, SERPINB1A, UGCG, RPL18A, UBB, POLD1, RABAC1, UNC45A, EGR1, EGR2, H3F3B, ARRDC3, PLRG1, LSM4, GADD45G, SLC25A37, PTP4A2, FCHSD2, CD6, ARPC3, RPS29, RPL27, EIF3F, LRP10, PFDN5
602	SMC3_MEL cell line_mm9	2.39e-01	1.17	-1.52	H2-T23, CEBPB, GYPA, AKAP8L, CXCR4, IRS2, ADRB2, ARHGAP4, PPP2CB, SOCS3, SERPINB1A, LMNA, RABAC1, HIST1H1C, UNC45A, EGR1, EGR2, D8ERTD738E, TSC22D3, ARRDC3, GADD45G, NFKBIA, ARPC3, MORF4L2, EIF3F, XIST, LRP10, ATF3
603	FOXM1_ECC-1_hg19	5.25e-02	0.58	-1.53	NFKBIA, KLF6, MBNL1, STK17B, NEDD9, TXNIP, EMP1, TMBIM6, PIM3, STT3B, MLL5, TBC1D15
604	HNF4A_HepG2_hg19	1.72e-02	0.44	-1.55	CLIC4, ISCA1, CEBPB, GGNBP2, ODC1, CXCR5, LENG9, TNFAIP3, STK4, SMG7, RELA, HERPUD1, RPS15, ZC3H12D, RABGEF1, ZNRD1, SESN1, SKIL, SNX8, JUNB, PLK3, CDT1, WSB1, MAP3K1, KLF13, IFNGR1, GADD45A, LSM4, TGFBR2, NFKBIA, MORF4L1, PTP4A2, KLF6, EIF5, RILPL2, BCL6, LCK, REL, RANBP10, TXNIP, RPL27, HBP1, LRP10, ARF6
605	RUNX3_GM12878_hg19	2.95e-01	1.4	-1.55	CSNK1G3, MREG, GADD45A, SH2D2A, DGKA, NRM, LENG9, LRMP, VPS37B, WBP11, SAMSN1, ALAD, PPP2CB, SLC25A37, TBK1, CD6, GPR171, REL, RPL24, STRAP, DHX38, CCR6, PFDN5
606	EP300_MCF-7_hg19	3.58e-01	1.67	-1.55	ELF1, BTG1, STAT3
607	HCFC1_HeLa-S3_hg19	2.98e-02	0.5	-1.56	DAZAP2, RPL3, RPL32, TCF25, WBP2, POP4, STXBP2, LENG9, USE1, PPP2CB, POLD1, DHX38, RPL39, RPS13, RPL19, OSBPL9, PLK3, CD164, CHKB, CHKA, GADD45A, JOSD2, WBP11, LSM4, NISCH, TPST2, IMPACT, DAD1, RANBP10, FOSB, UBE2O, HBP1, RPL27, EIF3D
608	GATA3_SK-N-SH_hg19	1.94e-01	1.05	-1.56	UVRAG, CD164, MBNL1, PRR7, GCH1, WBP2, GADD45A, ELOVL5, PLEKHA2, EMP1, TGFBR2, ZFP36L1, NFKBIA, RNF145, KLF6, NUAK2, BCL6, SLC38A2
609	NRF1_HepG2_hg19	2.98e-02	0.5	-1.56	CLIC4, TCF25, WBP2, POP4, ZFAND2A, ODC1, RELA, SRR, TBK1, DDRGK1, MKNK2, PIM3, RPS13, KPNA1, NDEL1, RPL19, HSPA9, CDT1, CDV3, HSPA8, NUDC, ARRDC3, PLRG1, LSM4, MORF4L1, RPS29, DAD1, PDCD4, CCDC86, FOSB, SERINC1, TMBIM6, HNRNPC, UBA52
610	ZNF263_HEK293_hg19	1.91e-02	0.45	-1.56	DDX6, CLIC4, DYRK3, RPL3, POP4, EIF4A3, CETN3, ATP10D, RPS15, ALAD, GNA13, RABGEF1, RNF19A, ARIH2, TNFRSF4, RPL39, RPS13, TBC1D15, KPNA1, UNC45A, HSPA9, CSNK1G3, NUDC, PLAUR, CIRBP, HS3ST1, NFKBIA, KLF7, RNF145, NGFRAP1, RASA1, CCDC86, STRAP, RPL27, UBA52
611	CTCF_HL-60_hg19	1.91e-02	0.45	-1.57	CD274, CEBPB, CLIC4, DGKA, AKAP8L, TNFAIP3, STK4, ETS2, ZFP36L1, RPS15, ZC3H12D, ALAD, STIP1, PPP2CB, RPL18A, TMEM66, MKNK2, ARIH2, RABAC1, HMGN2, MREG, MIF, SORL1, LSM4, HS3ST1, TGFBR2, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, TMBIM6, RPL27, EIF3F
612	CTCF_GM20000_hg19	1.91e-02	0.45	-1.57	DDX6, CD274, CEBPB, DGKD, EIF4A3, STK4, ETS2, ZFP36L1, RPS15, ZC3H12D, ALAD, STIP1, PPP2CB, LBH, TMEM66, SESN1, MKNK2, PLK3, ST6GAL1, MREG, GCH1, TSC22D3, F2R, SORL1, LSM4, GTPBP4, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, CSNK1G2, ARF6
613	SP2_H1-hESC_hg19	2.71e-01	1.33	-1.58	DAZAP2, UVRAG, EIF4A1, CETN3, AKAP8L, WBP11, LSM4, STIP1, EIF5, ZNRD1, RPL18A, POLR1D, DHX38, MYH9, HBP1, HNRNPC, PFDN5
614	CTCF_fibroblast of pedal digit skin_hg19	2.79e-02	0.51	-1.59	DAZAP2, DDX6, CD274, CEBPB, DGKD, OAT, CD82, ATP10D, STK4, ETS2, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, SNX2, TMEM66, MKNK2, RABAC1, SKIL, MREG, GCH1, F2R, PLRG1, NTAN1, MLL5, LSM4, SORL1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, RPL24, UBE2O
615	EZH2_K562_hg19	2.39e-01	1.23	-1.6	CD274, PRR7, POP4, CETN3, GIMAP6, USE1, ACTB, ARHGAP4, ALAD, RAP1B, FTH1, RPL39, SLC38A2, RPS13, CD74, EGR1, MBNL1, TSC22D3, STAT3, SORL1, NFKBIA, SPATA13, TAX1BP1, TXNIP, RPL27, EIF3F, CD69, LRP10
616	RFX5_IMR-90_hg19	6.97e-02	0.67	-1.6	CD74, ISCA1, CEBPB, UBB, CHKA, KLF9, ARRDC3, PDCD4, YWHAZ, GADD45G
617	CTCF_GM12867_hg19	2.42e-02	0.49	-1.6	CD274, CEBPB, DGKD, CD82, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, TMEM66, MKNK2, MAP3K1, MREG, F2R, PLRG1, NTAN1, MLL5, LSM4, SORL1, HS3ST1, GTPBP4, NFKBIA, PTP4A2, SLC25A37, FCHSD2, EIF5, ARPC3, MORF4L2, UBE2O
618	NFIC_ECC-1_hg19	1.62e-01	0.98	-1.61	CD97, HSPA8, TPM4, RPL12, STK17B, RPL24, TXNIP, JUNB, EIF3D, GTPBP4, TGFBR2
619	MAFK_K562_hg19	1.91e-02	0.46	-1.62	CD274, CD83, BTG1, SH2D2A, ATP10D, SLC2A1, IRS2, ATP1A1, CD3D, USE1, ETS2, RPS15, PPP2CB, LBH, UROD, SESN1, POLD1, TBC1D15, RPS13, HSPA9, CSNK1G3, MAP3K1, ELOVL5, TSC22D3, PLAUR, WBP11, GTPBP4, ARPC3, MORF4L2, CCDC86, SERINC1, XIST, PFDN5, RPS24, ATF4
620	SIN3A_K562_hg19	4.82e-02	0.6	-1.63	CDT1, CD164, DYRK3, GGNBP2, MLL5, SAMSN1, PER1, TBK1, SESN1, RPL24, UBA52, PFDN5, SNX8, RPS13
621	eGFP-GATA2_K562_hg19	3.06e-01	1.51	-1.63	DAZAP2, CD83, BTG1, DGKA, SH2D2A, POP4, SLC2A1, NRM, NEDD9, ZNRD1, PUF60, CCL5, NFKBIZ, DHX38, HIST1H3H, RPS13, HSPA9, UNC45A, MBNL1, ELOVL5, IFNGR1, CCT6A, TAX1BP1, SERINC1, TMBIM6, RPL27, UBA52
622	BRCA1_HeLa-S3_hg19	2.98e-02	0.52	-1.63	PANK4, EIF4A1, OAT, RPL12, NRM, ATP1A1, USE1, LITAF, DDRGK1, POLD1, PIM3, SKIL, TBC1D15, RPS13, NDEL1, CD97, HSPA9, WSB1, H3F3B, ELOVL5, GADD45A, ZCRB1, PLRG1, GTPBP4, TGFBR2, REL, PDCD4, POLR1D, CCDC86, STRAP, TXNIP, PFDN5, UBA52, RPS24
623	FOSL1_HCT116_hg19	7.57e-02	0.71	-1.64	PRNP, MBNL1, ELF1, GADD45A, LMNA, EMP1, ATF3, HIST1H1C
624	CHD1_K562_hg19	2.39e-01	1.26	-1.64	WBP2, CETN3, IRS2, BZW2, RELA, RABGEF1, ZNRD1, TBK1, SESN1, NFKBIZ, DHX38, HMGN2, CSNK1G3, PRNP, MAP3K1, PLEKHA2, TSC22D3, PLAUR, MIF, KLF2, EIF5, RILPL2, CD6, PRKAR1A, DAD1, LRP10, SNORA65, CSNK1G2
625	CTCF_cortical plate_mm9	4.52e-02	0.6	-1.64	CEBPB, OAT, RPL32, TNFAIP3, CXCR4, ATP1A1, STK4, ETS2, RPS15, PPP2CB, POLD1, UNC45A, EGR1, ST6GAL1, H3F3B, ACTN2, TSC22D3, LSM4, SORL1, HS3ST1, GTPBP4, NFKBIA, SLC25A37, PTP4A2, KLF6, FCHSD2, ARPC3, RPS29, UBE2O, RPL27, MATR3, EIF3F, ARF6
626	SP4_H1-hESC_hg19	2.36e-02	0.5	-1.65	DDX6, OAT, RPL32, RPL12, STXBP2, EIF4A3, AKAP8L, SLC2A1, USE1, RPS15, ALAD, KRTCAP3, NUAK2, PUF60, UBB, TMEM66, POLD1, SNX8, NUDC, IFNGR1, LSM4, TPST2, POLR1D, REL, RPL24, RPL27, RPS24
627	WHSC1_K562_hg19	2.39e-01	1.27	-1.65	DAZAP2, TFRC, HVCN1, ATP10D, AKAP8L, EIF4A3, CETN3, ALAD, RAP1B, RABGEF1, CCL5, TRA2A, DHX38, JUNB, RPL39, CSNK1G3, WSB1, STAT3, PLAUR, ATP1B3, JOSD2, ZCRB1, GNL3, CCT6A, IMPACT, EIF5, RILPL2, STRAP
628	SRF_K562_hg19	4.89e-02	0.62	-1.67	EGR1, MBNL1, EGR3, RPL32, ZFAND2A, POP4, SMG7, ACTB, HERPUD1, KLF7, POLD1, SPATA13, RPL24, CCDC86, FOSB, JUNB, CSNK1G2
629	RAD21_ECC-1_hg19	6.50e-02	0.69	-1.68	PLK3, CD164, CEBPB, TSC22D3, DGKA, CHCHD10, TNFAIP3, EMP1, LSM4, SORL1, ALAD, PPP2CB, FCHSD2, RPL18A, ARPC3, RPS29, MORF4L2, RPL27, EIF3F
630	FOXA2_HepG2_hg19	6.60e-02	0.7	-1.69	KLF7, KLF6, ELF1, TAX1BP1, HBP1, TMBIM6, JUNB, TGFBR2
631	ZNF143_K562_hg19	2.98e-02	0.54	-1.69	EIF4A1, CD274, DDX6, CD83, TFRC, CD82, CUL3, ATP2A3, SAMSN1, BACH2, RPS15, LBH, UBL3, ZNRD1, UBB, SLC38A2, JUNB, KPNA1, SRGN, CD74, EGR1, MREG, WSB1, IFNGR1, F2R, WBP11, NTAN1, YWHAZ, GTPBP4, NFKBIA, BCL6, RPL24, STRAP, RPS24
632	ZNF263_K562_hg19	5.05e-02	0.64	-1.7	UNC45A, DDX6, EGR1, EGR3, TPM4, H3F3B, CUL3, PLAUR, MLL5, ACTB, ETS2, AQP1, RABGEF1, FCHSD2, RILPL2, KLF9, STT3B
633	FOSL2_MCF-7_hg19	5.05e-02	0.64	-1.71	CD164, KLF6, MBNL1, ELF1, GADD45A, LMNA, POLR1D, TNFAIP3
634	MAX_CH12.LX_mm9	2.98e-02	0.55	-1.71	CD274, EIF4A1, H2-Q6, HVCN1, SH2D2A, AKAP8L, H2-Q5, RELA, SERPINB1A, FAM134B, SRR, TBK1, LMNA, TRA2A, EMD, RPL39, SNX8, TBC1D15, NDEL1, HSPA9, UVRAG, NAPSA, D8ERTD738E, ELOVL5, HMHA1, VPS37B, TPST2, CD2, FCHSD2, ARPC3, RASA1, TXNIP, HBP1, UBA52
635	NRF1_SK-N-SH_hg19	2.39e-01	1.32	-1.71	CLIC4, DYRK3, POP4, NRM, RELA, FOXO1, ALAD, SOCS3, TBK1, SNX2, TMEM66, RNF19A, POLD1, PIM3, RPL19, HSPA9, CDV3, KLF13, ELOVL5, MIF, SLC25A37, FCHSD2, RPS29, IRF1, STRAP, CCDC86, EIF3D, UBA52
636	UBTF_CH12.LX_mm9	2.98e-02	0.55	-1.72	DDX6, LDB1, DGKA, RPL12, CHD7, ETS1, ACTB, RELA, HERPUD1, FAM134B, SOCS3, SNN, SRR, TBK1, TBC1D10C, PIM3, PLK3, PRNP, RNF44, NAPSA, MAP3K1, STAT3, F2R, KLF4, NTAN1, HS3ST1, RNF145, PTP4A2, ELF1, KLF6, IRF1, REL, MYH9, LRP10
637	FOXA1_HepG2_hg19	2.76e-02	0.55	-1.73	CEBPB, OAT, BTG1, DGKA, ODC1, BZW2, BACH2, HERPUD1, CNR2, RPL18A, UBB, TRA2A, ARIH2, HIST1H3H, JUNB, SLC38A2, TBC1D15, HIST1H1C, RPL19, KPNA1, CD164, RNF44, SORL1, TGFBR2, PTP4A1, RNF145, KLF7, KLF6, ELF1, BCL6, KLF9, PDCD4, TXNIP, FOSB, TMBIM6, RPL27, HBP1, LRP10
638	SIN3A_MCF-7_hg19	3.50e-02	0.58	-1.73	CD97, DAZAP2, CLIC4, RPL3, TCF25, POP4, ZCRB1, NTAN1, STK4, GTPBP4, GNL3, ALAD, RABGEF1, UBB, RASA1, REL, RANBP10, CCDC86, DHX38, RPL27, HBP1, EIF3D, UBA52
639	TCF7L2_HepG2_hg19	7.39e-02	0.74	-1.73	NFKBIA, CD164, ELF1, KLF6, DGKD, MREG, MAP3K1, FCHSD2, TNFAIP3, PIM3, TGFBR2
640	GTF3C2_K562_hg19	9.15e-02	0.81	-1.73	CDT1, TPM4, CHD7, DENND3, ALAD, RABGEF1, PER1, RPS29, TMEM66, MYH9, FOSB, PIM3, HMGN2, RPS24
641	SRF_HepG2_hg19	4.53e-02	0.63	-1.74	EGR1, MBNL1, EGR3, RPL32, POP4, CETN3, SMG7, ACTB, KLF7, SNX2, UROD, POLD1, RPL24, CCDC86, FOSB, EIF3F, JUNB
642	POLR2AphosphoS5_SK-N-SH_hg19	3.60e-02	0.59	-1.74	EGR1, CSNK1G3, OAT, TFRC, IFNGR1, CD81, ATP10D, EMP1, IRS2, PLRG1, ZCRB1, FOXO1, GNL3, GADD45G, NFKBIA, IMPACT, ZNRD1, STRAP, DHX38, SKIL, JUNB, UBA52, RPS24, TBC1D15
643	CTCF_fibroblast of skin of abdomen_hg19	2.37e-02	0.53	-1.75	DAZAP2, CD274, DDX6, CEBPB, DGKD, CD82, WBP2, ATP10D, SLC2A1, STK4, ETS2, ZFP36L1, ALAD, RPS15, PPP2CB, STIP1, SNX2, TMEM66, MKNK2, ARIH2, MREG, TSC22D3, F2R, PLRG1, NTAN1, MLL5, SORL1, TGFBR2, PTP4A1, NFKBIA, PTP4A2, KLF7, SLC25A37, ARPC3, MORF4L2, RASA1, UBE2O, PFDN5, ARF6
644	SIN3A_SK-N-SH_hg19	2.03e-01	1.21	-1.76	UNC45A, CD164, EIF4A3, AKAP8L, ZCRB1, WBP11, GTPBP4, CCT6A, ARIH2, RPL27, RABAC1, EIF3D, UBA52, JUNB, PFDN5
645	CTCF_T47D_hg19	1.60e-01	1.06	-1.76	CD274, PLK3, CEBPB, GCH1, DGKA, STK4, SORL1, ACTB, NFKBIA, RPS15, ALAD, PPP2CB, FCHSD2, RPL18A, ARPC3, RPS29, RPL27, TMBIM6, EIF3F
646	CTCF_choroid plexus epithelial cell_hg19	1.70e-01	1.1	-1.76	CD274, DDX6, RPL3, MREG, CD82, F2R, BACH2, NFKBIA, RPS15, ZC3H12D, PTP4A2, PPP2CB, KLF7, STIP1, KRTCAP3, TMEM66, ARPC3, MORF4L2, IRF1, REL, PFDN5
647	POLR2AphosphoS5_GM12892_hg19	2.66e-02	0.55	-1.76	LDB1, CD81, CUL3, SH2D2A, CETN3, ATP10D, EIF4A3, ATP1A1, GNA13, RAP1B, PPP2CB, TBK1, TBC1D10C, TBC1D15, NDEL1, CSNK1G3, GCH1, HMHA1, PLRG1, ZCRB1, KLF2, GADD45G, NISCH, STRAP, HBP1, EIF3F, XIST, CD69, LRP10, PFDN5
648	STAT1_K562_hg19	1.31e-01	0.96	-1.76	SOCS3, RSAD2, ARPC3, IRF1, STAT3, TXNIP, MLL5
649	CTCF_fibroblast of mammary gland_hg19	2.44e-01	1.37	-1.76	DAZAP2, CD274, DDX6, CEBPB, DGKD, CD82, WBP2, ATP10D, STK4, ETS2, ZFP36L1, ALAD, RPS15, PPP2CB, STIP1, TMEM66, MREG, TSC22D3, F2R, PLRG1, LSM4, SORL1, PTP4A1, SLC25A37, ARPC3, MORF4L2, UBE2O
650	CTCF_BJ_hg19	2.13e-02	0.52	-1.76	CD274, DDX6, DAZAP2, OAT, RPL3, CD82, ATP10D, ATP1A1, LITAF, BACH2, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, KRTCAP3, TMEM66, MKNK2, SKIL, MREG, TSC22D3, F2R, MLL5, SORL1, GTPBP4, TGFBR2, GADD45G, NFKBIA, PTP4A2, ARPC3, MORF4L2, IRF1, REL, RPL24, UBE2O, PFDN5, ARF6
651	RCOR1_HepG2_hg19	2.39e-01	1.36	-1.77	CLIC4, LDB1, RPL12, AKAP8L, ODC1, CETN3, SLC2A1, STK4, ETS2, GNA13, RPL18A, UBB, SKIL, JUNB, RHBDL2, RPL19, CSNK1G3, NUDC, MREG, PLRG1, VPS37B, LSM4, GTPBP4, RPS29, RASA1, RPL27, SERINC1, PFDN5
652	FOSL1_C2C12_mm9	6.97e-02	0.74	-1.78	SLC25A37, WSB1, F2R, LMNA, CIRBP, TNFAIP3, EMP1
653	POLR2AphosphoS5_SK-N-MC_hg19	1.67e-01	1.1	-1.78	CSNK1G3, CLIC4, MREG, GADD45A, PLRG1, GADD45G, PPP2CB, SLC25A37, SNX2, ZNRD1, ARPC3, POLR1D, TXNIP, DHX38, CCDC86, GRASP, TBC1D15, NDEL1
654	POLR2AphosphoS5_H1-hESC_hg19	6.41e-02	0.73	-1.78	PANK4, UVRAG, KLF13, CD81, CUL3, ATP10D, STXBP2, LENG9, ZCRB1, KLF4, WBP11, ETS1, BACH2, RELA, TGFBR2, GADD45G, SNN, BCL6, ARPC3, SPATA13, MKNK2, SKIL, RPL39
655	ZBTB7A_K562_hg19	1.07e-01	0.89	-1.79	UNC45A, RPL3, ACTN2, GADD45A, CUL3, MIF, RELA, GTPBP4, CCT6A, ALAD, STIP1, SNX2, FTH1, TBC1D10C, KPNA1
656	TCF12_A549_hg19	1.83e-01	1.17	-1.79	DDX6, RPL3, ARRDC3, EIF4A3, USE1, GTPBP4, TGFBR2, GNL3, PPP2CB, SLC25A37, ZNRD1, UBB, POLD1, ARIH2, RANBP10, CCDC86, TBC1D15
657	NR3C1_HepG2_hg19	2.56e-01	1.45	-1.79	PUF60, POP4, RPL12, CCDC86
658	TAF1_SK-N-SH_hg19	1.78e-01	1.15	-1.79	UVRAG, DYRK3, GGNBP2, CHKA, TFRC, POP4, ODC1, PLRG1, LSM4, RAP1B, PPP2CB, TBK1, LBH, ARPC3, UROD, MKNK2, RPL27, HIST1H3H, RABAC1
659	NFIC_GM12878_hg19	4.07e-02	0.64	-1.8	RPL3, RPL32, USE1, NFKBIA, RPS15, ZC3H12D, RILPL2, PUF60, UROD, CCL5, STK17B, RANBP10, TXNIP, CCDC86, RPL27, MATR3, CD69, JUNB, EIF3D, UBA52, TBC1D15
660	SREBF1_GM12878_hg19	4.80e-02	0.67	-1.8	PANK4, CD164, CDT1, UVRAG, EGR1, MBNL1, WBP2, STAT3, AKAP8L, HMHA1, NTAN1, BZW2, ACTB, PTP4A2, FCHSD2, RPL18A, BCL6, SESN1, RANBP10, RABAC1, JUNB, RPL19
661	YY1_GM12878_hg19	2.98e-02	0.58	-1.81	CD274, TFRC, RPL12, ATP10D, ATP2A3, STK4, GNA13, ALAD, PPP2CB, UROD, MKNK2, PIM3, HIST1H1C, SRGN, HSPA9, UNC45A, HSPA8, CD164, PLRG1, ZCRB1, LSM4, GTPBP4, CCT6A, NISCH, ELF1, IMPACT, RILPL2, RPS29, RANBP10, CCDC86, TMBIM6, XIST, EIF3D, PFDN5
662	TEAD4_K562_hg19	4.35e-02	0.66	-1.82	UNC45A, EIF4A1, GYPA, RPL3, SLC2A1, VPS37B, CD3D, USE1, YWHAZ, BACH2, GTPBP4, NFKBIA, RPS15, PPP2CB, RNF145, RABGEF1, EIF5, ZNRD1, BCL6, MORF4L2, NFKBIZ, RPL24, RPL27, RPS24
663	ZKSCAN1_MEL cell line_mm9	1.93e-01	1.22	-1.82	CD74, SNN, RNF44, LCK, AKAP8L
664	GABPA_H1-hESC_hg19	2.01e-01	1.25	-1.82	RPL32, ATP2A3, VPS37B, ZCRB1, STK4, WBP11, USE1, GTPBP4, RABGEF1, IMPACT, PUF60, ARPC3, ARIH2, STRAP, DHX38, RPL27, TMBIM6, EIF3F, JUNB, UBA52, TBC1D15, RPS13
665	CHD2_HepG2_hg19	2.39e-01	1.4	-1.82	OAT, POP4, ZFAND2A, CUL3, RPS15, SNX2, TBK1, UROD, RNF19A, MKNK2, NFKBIZ, PIM3, RABAC1, TBC1D15, HMGN1, HSPA9, UNC45A, CSNK1G3, NUDC, LSM4, SLC25A37, IMPACT, ARPC3, RPS29, IRF1, RPL24, EIF3D, NFKBID
666	POLR2AphosphoS5_neural cell_hg19	1.91e-01	1.22	-1.82	DYRK3, RPL3, CD81, CUL3, ZFAND2A, ATP10D, NRM, STK4, SAMSN1, ALAD, RPL18A, UROD, POLD1, PIM3, UVRAG, NUDC, PLRG1, WBP11, GNL3, CCT6A, HNRNPC, EIF3D, UBA52, PFDN5, ARF6
667	SMC3_SK-N-SH_hg19	4.52e-02	0.66	-1.83	CD274, CEBPB, DYRK3, BTG1, IRS2, SMG7, BACH2, ETS2, ALAD, PPP2CB, SOCS3, RABAC1, MARK2, PLK3, EGR1, ST6GAL1, EGR2, TPM4, TSC22D3, F2R, ARRDC3, CHCHD10, ATP1B3, PLRG1, LSM4, SORL1, GADD45G, NFKBIA, PTP4A2, CD6, ARPC3, MORF4L2, EIF3F
668	CTCF_ECC-1_hg19	1.08e-01	0.91	-1.83	UNC45A, DYRK3, DGKA, ARRDC3, CHCHD10, ATP1B3, PLRG1, ACTB, GADD45G, RPS15, SOCS3, PPP2CB, FCHSD2, CD6, RPS29, XCL1, TMBIM6, EIF3F, LRP10, MARK2
669	CTCF_brain_mm9	1.81e-01	1.18	-1.83	AHCTF1, BTG1, HVCN1, TNFAIP3, THY1, RPS15, FAM134B, STIP1, PPP2CB, UBL3, TMEM66, PDE4B, ARIH2, PLK3, ST6GAL1, MREG, PLEKHA2, TSC22D3, PLRG1, KLF4, LSM4, HS3ST1, SLC25A37, ELF1, ARPC3, RPL27, MATR3, STT3B, PFDN5
670	RFX5_HepG2_hg19	1.91e-02	0.53	-1.83	CD274, EIF4A1, OAT, TFRC, ZFAND2A, POP4, CETN3, FOXO1, RPS15, TBK1, NUAK2, RPL18A, PUF60, UBB, TRA2A, PIM3, SKIL, JUNB, TBC1D15, UNC45A, HSPA9, MREG, H3F3B, CHCHD10, ZCRB1, WBP11, LSM4, GTPBP4, MORF4L1, RILPL2, ARPC3, RPL24, UBE2O, RPL27, SERINC1
671	SRF_H1-hESC_hg19	1.06e-01	0.91	-1.84	EGR1, EGR3, RPL32, POP4, ZFAND2A, ZCRB1, YWHAZ, ACTB, GADD45G, KLF7, MORF4L1, SESN1, POLD1, RPL24, CCDC86, FOSB, JUNB, UBA52
672	JUND_MCF-7_hg19	3.01e-02	0.59	-1.84	KLF6, H3F3B, STAT3, LMNA, MLL5, JUNB, TGFBR2
673	E2F4_GM12878_hg19	2.39e-01	1.42	-1.85	EIF4A1, CLIC4, TCF25, CETN3, CXCR4, STK4, LITAF, RPS15, LBH, POLD1, LMNA, CYTIP, TBC1D15, UNC45A, CSNK1G3, CD74, CDT1, NUDC, WSB1, CHKA, PLRG1, LSM4, CCT6A, NFKBIA, RPS29, STK17B, IRF1, RPL24
674	CTCF_pancreas_hg19	2.98e-02	0.6	-1.86	DDX6, DAZAP2, PRR7, AHCTF1, RPL3, CD82, WBP2, DENND3, ACTB, FOXO1, RELA, BACH2, RPS15, ZC3H12D, KRTCAP3, STIP1, TBK1, PUF60, MKNK2, SKIL, PLK3, MREG, F2R, MLL5, HS3ST1, GADD45G, NFKBIA, PTP4A2, ARPC3, MORF4L2, REL, PFDN5, CSNK1G2, ARF6
675	MYC_MCF-7_hg19	9.40e-03	0.46	-1.86	DYRK3, ISCA1, RPL3, LDB1, TFRC, ZFAND2A, POP4, EIF4A3, IRS2, ALAD, RABGEF1, FAM102A, ZNRD1, UBL3, RPL18A, UROD, NFKBIZ, HMGN2, RPL39, EMD, RPS13, MEF2C, NUDC, WSB1, IFNGR1, ZCRB1, VPS37B, PLRG1, MIF, YWHAZ, GTPBP4, NISCH, PTP4A1, NGFRAP1, DAD1, SPATA13, MYH9, STRAP, TMBIM6, MATR3, RPL27, UBA52, ATF4, GGNBP2, OAT, STXBP2, LENG9, ATP1A1, ADRB2, RELA, FOXO1, ZFP36L1, RAP1B, SNX2, UBB, TMEM66, DDRGK1, POLD1, TRA2A, PLCG2, RABAC1, SKIL, TBC1D15, HSPA9, UVRAG, CD164, H3F3B, CHKA, MLL5, LSM4, GADD45G, CCT6A, NFKBIA, ARPC3, RPS29, REL, EIF3F, HNRNPC
676	HDAC2_MCF-7_hg19	1.47e-01	1.07	-1.86	HSPA9, CD97, CLIC4, RNF44, KLF4, TGFBR2, ZFP36L1, GADD45G, KLF6, RNF19A, UBE2O, LRP10, SKIL, JUNB, ARF6
677	TCF12_GM12878_hg19	1.20e-01	0.98	-1.87	CD274, ISCA1, BTG1, WSB1, TFRC, POP4, GTPBP4, ACTB, NFKBIA, RAP1B, KLF6, EIF5, IRF1, MKNK2, JUNB, EIF3D, TBC1D15
