	Term	p-value	z-score	CS	Related Genes
142	SETDB1_ChIP-Seq_MESC_Mouse	4.80e-07	-0.27	3.63	IFITM3, SLC46A3, ARL6IP1, GSTP1, NCF4, 2610039C10RIK, ETFB, PYGL, CFP, RPL10A, ATP5G2, IFI30, CENPA, FGD2, CST3, PRDX5, PSAP, POLR2J, RNF130, BRD3, CD52, DUSP1, RPS8, 2010001M09RIK, EG668668, NSMCE1, 3110001D03RIK, COX6C, SLPI, OSTM1, IL1B, ALOX5AP, ZYX, DEGS1, CHI3L4, ADNP, S100A9, CLEC2D, MYO1F, LY6E
143	NANOG_ChIP-Seq_MESC_Mouse	6.56e-04	-0.54	3.56	MCTS1, ATP5B, 1110020P15RIK, H2AFZ, CDK2AP2, RPL13A, ERH, RPS2, ETFB, SLC25A5, UQCRH, COX6B1
144	FOXP2_ChIP-Seq_PFSK-1 AND SK-N-MC_Human	6.76e-05	-0.41	3.51	BRD3, MTCH1, SEC13, HIBADH, YWHAB, GSTP1, SSU72, PSMA7, SAP30, FGD2, PRDX4, GNB2, PSAP, ALOX5AP, CDK2AP2, PIP4K2A, SFXN1, NDUFV2
145	FOXA1_ChIP-Seq_VCAP_Human	1.39e-06	-0.28	3.45	IFITM3, MTCH1, GRN, SAMD9L, RPL31, POMP, GIMAP1, CDCA7, PYGL, MPO, MRPL33, PLAC8, CD79B, CST3, RPS3, VPS35, SH3BGRL3, PRKACB, NADK, S100A11, TMEM14C, NDUFA9, H2AFY, RPL13A, DYNLL1, DUSP6, ATOX1, RBX1, SFRS1, CYBASC3, IFI27, GNB2, LCN2, RNF181, S100A8
146	GABP_ChIP-Seq_HepG2_Human	7.85e-08	-0.21	3.15	TRUB2, ANAPC13, COPB2, NDUFB8, ALAS1, CBFB, ARL6IP1, YWHAB, MRPS33, RPLP1, POMP, MRPL36, NEDD8, PYGL, ATP5G2, MRPL12, GSPT1, NUP160, MRPL33, CLN5, RPS14, KRTCAP2, HINT1, RPS3, MYEOV2, RPS2, RNF130, NADK, TXNDC5, RPS12, TIMM8B, SEC13, RPL41, NSMCE1, MRPL23, APRT, SFRS1, NME1, CYBASC3, RPS25, DNAJC7, RPL27A, DYNLRB1, RPL29, AURKAIP1
147	BMI1_ChIP-Seq_MEFC_Mouse	3.69e-04	-0.41	2.95	SIVA1, CCDC56, GSTP1, RPS5, GLRX, OOSP1, PIK3CG, PSAP, LY6D, B2M, NADK, MYO1F, CD177, LTF
148	CREB1_ChIP-ChIP_HEK293T_Human	2.16e-02	-0.83	2.82	COPB2, NDUFA7, RPL31, MRPS33, RPS5, SSR3, CENPA, NME1, ATP5B, RPS14, PRDX5, PSMB1, SERF2
149	GATA2_ChIP-Seq_HPC-7_Mouse	2.81e-06	-0.24	2.77	GLO1, MGST2, PRCP, ETFB, MPO, PLAC8, LGALS3, HINT1, LGALS1, TMSB4X, ARHGDIB, EIF4H, SH3BGRL3, FFAR2, RNF130, RPS9, DUSP1, NSMCE1, RAB27A, 3110001D03RIK, NUDT16L1, H2-AA, PRSS34, PLA2G15, IL1B, GNB2, ALOX5AP, PGP, ZYX, DEGS1, UQCRC2
150	ESR1_ChIP-ChIP_MCF7_Human	8.48e-04	-0.42	2.72	C3, LCN2, FOS, SFRS1, LTF
151	STAT3_ChIP-Seq_MESC_Mouse	1.03e-03	-0.43	2.67	ZFP36, TUBB5, ARL6IP1, PTPN6, VDAC1, FOS, ACAA1A, COX6C, MCL1, UBE2L3, NME1, APRT
152	SOX2_ChIP-ChIP_HESC_Human	2.45e-03	-0.46	2.5	MCTS1, TIMM8B, NFE2, NDUFB8, SSR4, HIST1H2AI, HIST1H2AH, RPLP1, NDUFA2, RNASE6, TALDO1, DUSP6, NUP160, HIST2H2AC, SAP30, RPS26, PSMB1, SFXN1, VPS35
153	GATA2_ChIP-Seq_MEGAKARYOCYTES_Human	1.89e-04	-0.31	2.41	BRD3, NFE2, TNFAIP8, ALAS1, GPX1, NUP210, WDR1, NCF4, DBI, FOS, ATP5G3, DYNLL1, EEF1A1, TSPAN14, HINT1, LAMP1, RPS6KA1, PTPN6, DEGS1, RPL29
154	EP300_ChIP-Seq_FORBRAIN MIDBRAIN LIMB HEART_Mouse	5.99e-04	-0.36	2.4	TNFRSF13B, GLO1, MGST2, RPL10A, NUP160, LGALS3, RPS14, FTL1, NADK, MCL1, BRD3, NFE2, NUP210, H2AFY, ANXA2, DUSP1, HIST1H2AH, RNASE6, FOS, MRPL23, DUSP6, RBX1, EEF1A1, TSPAN14, OSTM1, IRF5, TGFBI, GAPDH, 2310016M24RIK
155	IRF8-22096565_ChIP-ChIP_GC-B_Human	3.86e-03	-0.47	2.32	RPL27A, NCF4, PSMB10, PSMB8, MPEG1, PSMB9
156	POU5F1_ChIP-ChIP_MESC_Mouse	2.67e-05	-0.23	2.19	IFITM3, TNFAIP8, IFITM1, IFITM2, GIMAP1, CDCA7, PLD4, MRPL36, CFP, UQCRH, GABARAP, EEF1B2, CST3, FTL1, P2RY5, RPL36AL, PSMB1, SUMO2, SIRPA, OSTF1, CHCHD1, HIST1H2AN, GPX4, DUSP1, FOS, 3300001P08RIK, DUSP6, SFRS1, RPS26, SFXN1, VDAC1, ADNP, LY6E
157	GATA4_ChIP-Seq_HL-1_Mouse	1.80e-04	-0.27	2.13	SLC46A3, CBFB, 1190017O12RIK, DBI, ETFB, UQCRH, GABARAP, PIGX, CST3, RPS14, ATP5B, HINT1, TUBB5, CHCHD1, NDUFA9, NDUFA7, SEC13, H2AFY, GPX4, H2AFZ, RPS5, NSMCE1, RPL13A, FOS, AKR1A4, COX6B1, 6720456B07RIK, DEGS1, UQCRC2, MAPRE1
158	SOX2_ChIP-Seq_SW620_Human	2.08e-05	-0.21	2.08	TNFAIP8, GRN, IFITM1, CBFB, SLC40A1, HP, F13A1, MGST2, PRCP, GLRX, PYGL, PLAC8, CENTD3, ZFP36, LGALS1, PRDX4, RASSF5, ARHGDIB, PSAP, NPTN, SH3BGRL3, PRKACB, NADK, CTSB, PSENEN, H2AFY, NDUFA3, UBE2E2, LYZ, PSMB9, SAP30, TSPAN14, LRG1, IFI27, GNB2, LCN2, CLEC2D, LY6E
159	EGR1_ChIP-Seq_LIVER_Mouse	2.00e-04	-0.24	1.86	SAMD9L, HIST1H2AO, FCER1G, IFITM2, HIST1H2AN, HIST1H2AI, IMP3, GSTP1, HIST1H2AK, 2700094K13RIK, ARPC5, PSMB10, RPS4X, CCL9, HIST1H2AD, HIST1H2AF, SLC25A5, CLEC2D
160	FOXM1_ChIP-Seq_OE33 AND U2OS_Human	1.72e-04	-0.23	1.77	ANAPC13, ARL6IP1, RPS8, NDUFA2, H2AFV, FOS, DYNLL1, CENPA, DUSP6, NUP160, HSP90B1, ATP5J2, LGALS1, GNB2, PGP, CDK2AP2, DYNLRB1, CNIH4
161	POU5F1_ChIP-PET_MESC_Mouse	8.69e-03	-0.37	1.57	TRUB2, GPX4, H2AFZ, GLO1, LST1, OSM, H2AFV, CIB1, APRT, FGD2, MRPL33, UBE2L3, FTL1, PRDX5, HINT1, D10ERTD641E, ALOX5AP, ADNP, PPIA, MCL1
162	E2F4_ChIP-ChIP_JURKAT_Human	6.34e-03	-0.31	1.4	TRUB2, RPL41, YWHAB, CDCA7, H2AFV, FOS, COX6C, CENPA, SAP30, SFRS1, UQCRC2, GAPDH, B2M, SERF2, RPS12
163	ZFP281_ChIP-ChIP_MESC_Mouse	3.43e-03	-0.26	1.35	MCTS1, CST3, MTCH1, ZFP36, TUBB5, GPX1, DBI, GAPDH, MMP9, UBE2L3, SFRS1
164	LYL1_ChIP-Seq_HPC-7_Mouse	4.26e-04	-0.19	1.31	LST1, NSMCE1, H2-AA, MPO, 2310014H01RIK, HIGD2A, KRTCAP2, TMSB4X, ARHGDIB, ZYX, CCL3, CHI3L1, FFAR2, RNF130, EIF1B
165	GATA1_ChIP-Seq_K562_Human	4.65e-03	-0.24	1.17	IFITM3, NFE2, TNFAIP8, ARL6IP1, HIST1H2AK, SSR3, SLC40A1, FOS, EEF1A1, HINT1, PSAP, DEGS1, NDUFV2, RNF130, CTSB
166	PPARD_ChIP-Seq_KERATINOCYTES_Mouse	3.12e-03	-0.22	1.15	LYZ2, ARHGDIB, DBI, FOS, TGFBI, ETFB
167	GATA6_ChIP-Seq_YYC3_Human	3.68e-06	-0.1	1.1	SLC46A3, ALAS1, IFITM2, CBFB, YWHAB, GSTP1, ATP5C1, MGST2, ATP5G3, ATP5G2, CENPA, PSMB10, HIST2H2AC, LGALS3, ATP5B, HINT1, PRKACB, S100A11, ANXA2, IMP3, HIST1H2AK, SSU72, FOS, UTP11L, PGD, LYZ, EEF1A1, EEF1G, TSPAN14, MARCKS, ERP29, CHI3L1, DEGS1, AURKAIP1
168	SMAD2_ChIP-ChIP_HaCaT_Human	7.44e-05	-0.12	1.03	TRUB2, TNFAIP8, GIMAP1, ARRB2, GSPT1, FGD2, LGALS3, RASSF5, ARHGDIB, SUMO2, EIF4H, NPTN, HIST1H2AD, VPS35, OSTF1, POLR2J, NADK, MCL1, CTSB, ANXA2, ANXA3, TALDO1, H2AFV, MMP9, DUSP6, NME1, BOLA2, ERH, TGFBI, EIF1B
169	TFAP2A_ChIP-ChIP_MCF7_Human	5.55e-05	-0.11	0.95	GRN, NCF4, ETFB, ATP5G2, MRPL12, IFI30, NUP160, ATP5L, C3, UBL5, RPL36AL, VPS35, SERF2, POLR2L, TIMM8B, MCTS1, NFE2, RPL41, IMP3, PRG2, DYNLL1, RBX1, SFRS1, TYROBP, DNAJC7, RPL27A, BOLA2, ERH, UQCRC2, GAPDH
170	PPARG_ChIP-Seq_THIOMACROPHAGE_Mouse	4.35e-04	-0.13	0.94	BRD3, H2AFY, 1500032L24RIK, RPLP1, NSMCE1, FOS, DUSP6, PIGX, NME1, EEF1A1, FCRLA, DNAJC7, RASSF5, CCL3, CLEC2D, CNIH4
171	SMAD3_ChIP-ChIP_HaCaT_Human	7.44e-05	-0.11	0.93	TRUB2, TNFAIP8, GIMAP1, ARRB2, GSPT1, FGD2, LGALS3, RASSF5, ARHGDIB, SUMO2, EIF4H, NPTN, HIST1H2AD, VPS35, OSTF1, POLR2J, NADK, MCL1, CTSB, ANXA2, ANXA3, TALDO1, H2AFV, MMP9, DUSP6, NME1, BOLA2, ERH, TGFBI, EIF1B
172	PAX6_ChIP-ChIP_BETA-FORBRAIN-LENS_Mouse	3.97e-04	-0.13	0.93	PSENEN, MTCH1, SEC13, RPS9, HIST1H2AO, FOS, ARPC5, RPL10A, MMP9, CENTD3, LRG1, LGALS1, RPL36AL, THEM2, SIRPA, SFXN1, VPS35, ARL8A
173	CHD7_ChIP-ChIP_MESC_Mouse	3.91e-03	-0.19	0.93	EEF1A1, RPS9, NDUFA3, MRPL23, SERF2
174	YAP1_ChIP-Seq_MESC_Mouse	9.70e-07	-0.07	0.93	SLC46A3, WDR1, TNFRSF13B, GLO1, SLC40A1, 2610039C10RIK, ATP5G3, COX5A, GSPT1, LY6C1, PLAC8, FCRLA, ATP5B, CENTD3, FTL1, TUBB5, TMSB4X, 2310036O22RIK, RPS6KA1, RPS3, OSTF1, MCL1, CTSB, BRD3, SEMA4A, RPS9, H2AFY, ANXA2, RPS5, RPL13A, 3110001D03RIK, 3300001P08RIK, COX6C, PPP1CA, EEF1A1, 6720456B07RIK, MARCKS, DNAJC7, S100A6
175	CRX_ChIP-Seq_ADULT RETINA_Mouse	1.26e-03	-0.13	0.81	SEMA4A, FCER1G, SSR4, MRPL36, PGD, GABARAP, 1810027O10RIK, RPS14, KRTCAP2, 2010107E04RIK, 1810022K09RIK, CD177, MCL1
176	FOXP2_ChIP-ChIP_NEURO2A_Mouse	2.09e-03	-0.14	0.8	NDUFB8, NUP210, RPL31, NDUFA2, SSU72, PRCP, NEDD8, DUSP6, EEF1B2, LGALS3, ZFP36, HINT1, NPTN, H2-OB, CDK2AP2, RNF130, CLEC2D, CNIH4
177	SOX9_ChIP-ChIP_EMBRYONIC GONADS_Mouse	1.28e-06	-0.06	0.73	NCF4, CORO1A, CST3, UBL5, KRTCAP2, RPS6KA1, EIF4H, SIRPA, SH3BGRL3, HIST1H2AF, RPS11, SERF2, SEC11C, SIVA1, SSR4, GPX4, OSM, RAB27A, TALDO1, RPL13A, CYBA, ARPC5, NUDT16L1, AI467606, H2-AA, DUSP6, PPP1CA, RBX1, FCGR4, LCN2, CDK2AP2, CHI3L1, TGFBI, 2310016M24RIK
178	OLIG2_ChIP-Seq_AINV15_Mouse	3.68e-06	-0.06	0.71	SLC46A3, TNFAIP8, GRN, IFITM2, MRPS33, RPLP1, GLRX, PYGL, GSPT1, HSP90B1, FGD2, CLN5, UBL5, KRTCAP2, LGALS1, TUBB5, SH3BGRL3, RPS11, SERF2, RPS9, H2AFY, GPX4, TALDO1, RPL13A, DUSP6, RPS26, MARCKS, DNAJC7, ALOX5AP, OCIAD1, RNF181, ADNP, GAPDH, PPIA
179	NCOR1_ChIP-Seq_K562_Human	9.40e-06	-0.07	0.71	CBFB, MRPS33, RPLP1, CDCA7, GLRX, MRPL12, UBE2L3, FCRLA, LGALS1, PSAP, PIP4K2A, SH3BGRL3, FFAR2, B2M, S100A11, TXNDC5, POLR2L, NFE2, CD52, SEC13, RPS9, GPX4, DUSP1, RPS8, PGD, LYZ, SFRS1, CYBASC3, RPS25, DNAJC7, LCN2, VDAC1, ADNP
180	E2F1_ChIP-Seq_MCF7_Human	7.14e-04	-0.1	0.66	CCDC56, HIST1H2AH, H2AFZ, HIST1H2AK, CDCA7, H2AFV, ARPC5, MRPL12, PGD, CENPA, NUP160, ATP5L, SFRS1, FGD2, BOLA2, RPS6KA1, ERH, PGLYRP1, TXNDC5
181	HIF1A_ChIP-Seq_MCF7_Human	9.17e-03	-0.13	0.56	NUP210, VDAC1, FOS, DYNLL1, GAPDH, SAP30, CLN5
182	SREBP1_ChIP-Seq_LIVER_Mouse	2.93e-03	-0.1	0.52	NDUFA7, 1500032L24RIK, PYGL, ATP5G3, GABARAP, FGD2, ZFP36, LAMP1, ALDH2, RPS6KA1, ERH, TGFBI, CNIH4
183	GATA3_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	3.14e-03	-0.09	0.45	WDR1, ARL6IP1, ARPC5, COX6C, GABARAP, DUSP6, ATOX1, HSP90B1, LGALS3, HINT1, RNPEP, AURKAIP1, ITM2B, RPS12
184	PADI4_ChIP-ChIP_MCF7_Human	5.93e-04	-0.05	0.37	TIMM8B, ANAPC13, RPS8, HIST1H2AK, GLRX, COX6C, GSPT1, HIST2H2AC, MRPL33, HSP90B1, ATP5L, SFRS1, HIGD2A, EEF1A1, COX7A2L, RPL27A, TMEM208, OSTF1
185	MYC_ChIP-ChIP_MEDULLOBLASTOMA_Human	6.00e-04	-0.05	0.35	TIMM8B, RPS9, CBFB, RPS8, H2AFZ, GSTP1, RPLP1, SSR3, ATP5C1, MGST2, ATP5G3, MRPL23, DYNLL1, UQCR, PGD, CLN5, PSMB1, RPS6KA1, NDUFV2, ITM2B, TXNDC5, RPS12
186	POU5F1_ChIP-Seq_MESC_Mouse	7.40e-03	-0.07	0.29	EEF1B2, NDUFA7, GPX1, HIST1H2AH, POMP, BOLA2, RPS6KA1, ATP5C1, ADNP, ATP5G2
187	SCL_ChIP-Seq_HPC-7_Human	1.04e-02	-0.07	0.28	NFE2, TNFAIP8, 2010107E04RIK, RPLP1, PRKACB, COX5A
188	THRA_ChIP-Seq_CEREBELLUM_Mouse	1.02e-02	-0.07	0.27	FCNA, IFITM1, LAMP1, SIVA1, VDAC1
189	YY1_ChIP-Seq_MESC_Mouse	6.92e-03	-0.04	0.19	SEMA4A, NDUFB8, HINT1, TNFAIP8, NDUFA3, 2310036O22RIK, RPL13A, MRPL36, CYBASC3
190	RAD21_ChIP-Seq_MESC_Mouse	5.34e-06	-0.02	0.18	IFITM3, C1QB, SLC46A3, GRN, IFITM2, GLO1, IFI30, COX5A, KRTCAP2, HINT1, TUBB5, ALDH2, RASSF5, RNPEP, NPTN, SH3BGRL3, S100A11, NDUFA7, RPL41, HIST1H2AH, SSR3, SSU72, RAB27A, ARPC5, UTP11L, ATOX1, 2010107E04RIK, BOLA2, LY6D, S100A6, IRF5, EIF1B, PPIA, MYO1F
191	NFIB_ChIP-Seq_E16.5 LUNG_Mouse	3.21e-03	-0.03	0.15	CCL9, LGALS1, CCDC56, 2310036O22RIK, PSAP, PGP, OCIAD1, MGST2, MRPL12, DUSP6, ARL8A
192	MYC_ChIP-ChIP_AK7_Human	4.25e-04	-0.01	0.05	MRPS33, GIMAP1, LOC668239, MGST2, TREM3, NUP160, GABARAP, EEF1B2, CST3, FCRLA, FTL1, P2RY5, RPS6KA1, CCL3, SH3BGRL3, ACADM, RPS11, NDUFV2, EAR2, PRKACB, RNF130, NDUFA9, RPS9, LYZS, DYNLL1, AI467606, MMP9, HIGD2A, PPP1CA, 2310014H01RIK, TYROBP, RPL27A, 1810006K21RIK, ALOX5AP, PTPN6, RPL29, PPIA, MYO1F
193	TRIM28_ChIP-ChIP_NTERA2_Human	1.00e+00	3.68	-0.0	PRDX4, ALDH2, ANXA2, NCF4, ETFB, ACADM
194	SUZ12_ChIP-Seq_MESC_Mouse	9.96e-01	1.9	-0.0	IRF5, PSMB9
195	SUZ12_ChIP-ChIP_MESC_Mouse	9.80e-01	1.81	-0.02	RASSF5, ERP29, IRF5, MMP9
196	JARID2_ChIP-Seq_MESC_Mouse	9.86e-01	2.1	-0.02	RASSF5, IRF5, H2-AB1
197	JARID2_ChIP-Seq_MESC_Mouse	9.79e-01	2.13	-0.02	NFE2, LRG1, 2010001M09RIK, IRF5
198	EZH2_ChIP-Seq_MESC_Mouse	9.83e-01	2.13	-0.02	ATP5C1, SIRPA, IRF5, H2-AB1
199	RNF2_ChIP-Seq_MESC_Mouse	9.83e-01	2.14	-0.02	ATP5C1, SIRPA, IRF5, H2-AB1
200	TCF4_ChIP-ChIP_LS174T_Human	9.65e-01	1.5	-0.03	SLC40A1
201	SUZ12_ChIP-Seq_MESC_Mouse	9.63e-01	2.28	-0.04	RAB32, LGALS3, RASSF5, SFXN1, IRF5, TGFBI, RNF130, PSMB9
202	SALL4_ChIP-ChIP_MESC_Mouse	4.62e-03	0.01	-0.04	IFITM3, TNFAIP8, CBFB, RPS8, 3300001P08RIK, CFP, DUSP6, CST3, P2RY5, SIRPA, SFXN1, VDAC1, LY6E, TXNDC5, PRR13, MCL1
203	TRP63_ChIP-ChIP_KERATINOCYTES_Mouse	2.08e-02	0.01	-0.05	MGST2, FOS, CENPA, CTSB
204	BMI1_ChIP-Seq_NPCS_Mouse	9.43e-01	1.95	-0.07	POU2AF1, SLC40A1, IRF5, DUSP6
205	GATA2_ChIP-Seq_HMVEC_Human	1.86e-02	0.03	-0.11	EEF1G, BRD3, HINT1, IFITM2, WDR1, ALDH2, ANXA3, PSAP, ARHGDIB, PIP4K2A, FOS, S100A11
206	POU3F2_ChIP-ChIP_501MEL_Human	9.18e-01	1.99	-0.12	PLAC8, P2RY5, RPL31, SHFM1, OCIAD1, UBE2E2, ADNP, PRKACB
207	PIAS1_ChIP-Seq_VCAP_Human	9.02e-01	1.72	-0.13	HINT1, SHFM1, SIRPA
208	FOXP3_ChIP-ChIP_TREG_Mouse	8.40e-01	1.34	-0.18	ITM2B
209	STAT3_ChIP-ChIP_MESC_Mouse	3.90e-03	0.04	-0.21	IFITM2, GLO1, NSMCE1, FOS, ATP5G2, PSMB8, NME1, EEF1G, RAB32, ZFP36, TYROBP, GNB2, CCL3, CDK2AP2, MCL1
210	STAT6_ChIP-Seq_CD4 POS T_Human	7.46e-02	0.1	-0.22	TNFAIP8, NUP210, RASSF5, NDUFA2, NSMCE1, S100A11, PPP1CA
211	SUZ12_ChIP-Seq_MESC_Mouse	8.83e-01	2.4	-0.22	RASSF5, LTB4R1, SIRPA, IRF5, MMP9, B2M, B230342M21RIK, MCL1, H2-AB1, UBE2L3
212	ESR2_ChIP-Seq_MCF-7_Human	8.04e-01	1.48	-0.26	MARCKS, PIP4K2A
213	RCOR2_ChIP-Seq_MESC_Mouse	7.79e-01	1.41	-0.29	ALOX5AP, COX6C
214	CIITA_ChIP-Seq_RAJI_Human	1.88e-02	0.09	-0.3	EEF1A1, DNAJC7, ALOX5AP, RPL13A, RPS11, PPIA, PSMB9, ATP5J2
215	SOX2_ChIP-Seq_LN229_Gbm	8.45e-01	2.99	-0.4	SEMA4A, ALAS1, DUSP1, RPLP1, PRG2, SSU72, UBE2E2, ATP5C1, F13A1, PIGX, MARCKS, CENTD3, HINT1, PRDX4, OCIAD1, LCN2, SIRPA, CHI3L1, SFXN1, LTF
216	CTBP2_ChIP-Seq_LNCAP_Human	7.60e-01	1.75	-0.4	IFI27, RPS8, SHFM1, OCIAD1, ERP29, TXNDC5
217	TP53_ChIP-PET_HCT116_Human	6.20e-01	1.06	-0.43	TNFAIP8, S100A6, GSPT1
218	EED_ChIP-ChIP_MESC_Mouse	7.04e-01	1.46	-0.43	PSENEN, 1190017O12RIK, IRF5, MMP9, H2-AB1
219	FOXO3_ChIP-Seq_DLD1_Human	7.29e-01	1.62	-0.43	COX7A2L, DUSP1, VDAC1, NADK
220	ZNF274_ChIP-Seq_K562_Hela	6.77e-01	1.32	-0.44	SPCS1, OCIAD1
221	VDR_ChIP-Seq_LYMPHOBLASTOID_Human	2.63e-02	0.14	-0.46	IFITM1, PSAP, RNASE6, CAMP, MCL1
222	ETV2_ChIP-Seq_MESC_Mouse	7.16e-01	1.71	-0.48	SLC46A3, RPS26, PGLYRP1, CORO1A, GSPT1, ATP5L
223	SRY_ChIP-ChIP_EMBRYONIC GONADS_Mouse	4.66e-10	0.03	-0.5	WDR1, LST1, 2610039C10RIK, PYGL, MRPL33, PIGX, FCNA, UBL5, FTL1, HINT1, SUMO2, RNPEP, SIRPA, SH3BGRL3, RPS11, CTSB, TPI1, GPX4, TALDO1, RPL13A, CYBA, NUDT16L1, DUSP6, EEF1A1, DOK3, LTB4R1, ERP29, PGP, S100A6, PRTN3, GAPDH, LY6E, POMP, GLRX, PRCP, MRPL12, CORO1A, PSMB10, FGD2, HSP90B1, PLAC8, EIF4H, SERF2, TXNDC5, NDUFA9, SEMA4A, 1500032L24RIK, 2010001M09RIK, OSM, MARCKS, LRG1, EIF3I, LCN2, CNIH4, H2-AB1
224	CEBPB_ChIP-Seq_LIVER_Mouse	2.14e-02	0.15	-0.51	C3, TIMM8B, GRN, LRG1, HP, OCIAD1, TALDO1
225	MYBL1_ChIP-ChIP_SPERMATOCYTES_Mouse	6.83e-01	1.58	-0.51	CCDC56
226	PHC1_ChIP-ChIP_MESC_Mouse	6.42e-01	1.44	-0.54	MARCKS, 1110020P15RIK, ERP29, NEDD8, IRF5, PSMB8
227	GBX2_ChIP-Seq_PC3_Human	6.05e-01	1.27	-0.55	EEF1A1, ADNP
228	HTT_ChIP-ChIP_STHdh_Human	5.73e-01	1.16	-0.55	F13A1, NEDD8, CHCHD1, GSPT1
229	CTNNB1_ChIP-ChIP_FETAL BRAIN_Human	1.73e-01	0.37	-0.56	IFITM3, CENTD3, RPL36AL, ERP29, POLR2G, ETFB, DYNLRB1
230	YY1_ChIP-Seq_MALME-3M_Human	1.71e-03	0.1	-0.57	NFE2, NDUFB8, NDUFA2, GIMAP1, PGD, ATP5J2, EEF1A1, EEF1G, TSPAN14, GNB2, LCN2, RNF181, PRTN3, ACADM, RPL29, GAPDH, NADK
231	CTNNB1_ChIP-Seq_HCT116_Human	2.34e-03	0.11	-0.57	NDUFA9, ANXA2, SSR4, YWHAB, NDUFA2, UBE2E2, PLD4, SFRS1, MARCKS, CHI3L1, ADNP, PRKACB, RNF130, CTSB, MCL1, POLR2L
232	MYCN_ChIP-ChIP_NEUROBLASTOMA_Human	8.91e-02	0.28	-0.59	TGFBI, CAMP, PSMB8, PSMB9
233	EZH2_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	6.55e-01	1.69	-0.61	ANXA2, SIRPA, TGFBI, ATP5G2, PSMB9, FGD2
234	MYCN_ChIP-Seq_SHEP-21N_Human	4.97e-01	1.04	-0.63	EEF1A1, RASSF5, MPEG1
235	HCFC1_ChIP-Seq_MESC_Mouse	7.08e-02	0.28	-0.64	NDUFA7, 1110020P15RIK, ERH, RPL10A, UQCRH
236	SMAD3_ChIP-Seq_HESC_Human	5.92e-01	1.47	-0.66	SLC46A3, TNFAIP8, PRDX5, WDR1, ALOX5AP, ERP29, CHI3L1, MYEOV2, ETFB, PIK3CG
237	TCF7L2_ChIP-Seq_H4IIE_Rat	1.90e-02	0.19	-0.67	RPLP1, LYZ2, GNB2, UBE2E2, PRCP, OSTF1, DUSP6, NADK, CTSB, HIGD2A
238	POU5F1_ChIP-ChIP_HESC_Human	4.55e-01	1.02	-0.68	TALDO1, SFXN1, ARPC5, DUSP6, HIST2H2AC
239	NANOG_ChIP-ChIP_MESC_Mouse	2.33e-01	0.55	-0.69	IFITM1, IFITM2, CDK2AP2, DUSP6
240	SMAD4_ChIP-ChIP_HaCaT_Human	2.80e-02	0.22	-0.7	EEF1A1, TRUB2, ANXA2, MRPS24, NPTN, TALDO1, ATP5G2
241	NOTCH1_ChIP-Seq_TLL_Human	5.22e-01	1.28	-0.72	ZFP36, GIMAP1
242	NANOG_ChIP-ChIP_HESC_Human	3.52e-02	0.24	-0.72	PSENEN, MCTS1, H2AFZ, RPLP1, SLC40A1, RNASE6, TALDO1, PRCP, MMP9, DUSP6, RPS26, DOK3, PSMB1, VPS35, ERH, ACADM, B2M, S100A11, TXNDC5
243	EP300_ChIP-Seq_HL-1_Mouse	1.91e-01	0.52	-0.74	HINT1, RPL31, ANXA3, MRPS33, SHFM1, PIP4K2A, FOS, DYNLRB1, RPL29, LY6E
244	ZIC3_ChIP-ChIP_MESC_Mouse	1.23e-01	0.41	-0.74	CST3, ARL6IP1, CHI3L1, PPIA, MCL1
245	HOXD13_ChIP-ChIP_invivo in developing limbs_Mouse	1.67e-01	0.5	-0.76	WDR1, COX5A, UBE2L3
246	ESR1_ChIP-Seq_MCF-7_Human	4.84e-01	1.23	-0.77	CDCA7, TGFBI
247	CDKN2AIP_ChIP-Seq_CORTICAL_Neurons	5.85e-01	1.68	-0.77	DNAJC7
248	AR_ChIP-Seq_PROSTATE CANCER_Human	6.72e-01	2.31	-0.77	LGALS3, ANAPC13, RPLP1, SHFM1, UBE2E2, SIRPA, VDAC1, MAPRE1, PRKACB, GSPT1, CAMP, PIK3CG
249	CEBPD_ChIP-Seq_MEF_Mouse	4.83e-01	1.26	-0.79	MARCKS, ARL6IP1, UQCRH, TXNDC5
250	CDX2_ChIP-Seq_MESC_Mouse	4.26e-01	1.07	-0.79	PIP4K2A, LY6A, MRPL23
251	IKZF1_ChIP-ChIP_HCT116_Human	2.67e-02	0.26	-0.83	MTCH1, PTPN6, IRF5, PGD
252	KDM6A_ChIP-ChIP_U937 AND SAOS2_Human	5.86e-02	0.34	-0.83	TRUB2, NDUFA7, NDUFA3, NEDD8, UQCRC2, POLR2J, NME1
253	SRY_ChIP-ChIP_TESTIS_Rat	4.11e-01	1.09	-0.84	RPL41, UQCRC2
254	ERG_ChIP-ChIP_JURKAT_Human	4.01e-01	1.09	-0.85	LAMP1, F13A1, POLR2J
255	KLF1_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	7.07e-04	0.13	-0.86	NFE2, SAMD9L, GPX1, SIVA1, WDR1, YWHAB, PIK3CG, LGALS3, TSPAN14, HINT1, SUMO2, PSAP, EIF4H, VDAC1, PPIA, B2M, CNIH4, CTSB, MCL1
