	Term	p-value	z-score	CS	Related Genes
114	PAX6_ChIP-ChIP_BETA-FORBRAIN-LENS_Mouse	1.82e-07	-0.66	9.56	GGNBP2, CD82, CCDC23, PON2, CETN3, RPL36A, CDCA8, RPL7A, NUSAP1, ERMAP, SNCA, HIST1H3E, RBM38, MAP2K3, RYK, UROS, APLP2, PLRG1, THOC7, TUBB2C, EIF3K, MORF4L2, ALDH1A1, MCM5, PABPC1, 3300001G02RIK
115	IRF8_ChIP-ChIP_GC-B_Mouse	1.72e-05	-0.86	8.7	HIST1H2AN, D12ERTD647E, ARL6IP1, BHLHB2, RPL36A, CENPA, IIGP2, ISG20, EEF1B2, RPS26, H2-EA, HIST2H3B, NDUFS7, IGTP, 1100001G20RIK, CHI3L4, HIST1H2AF, GRINA, RAB8B
116	NR1H3_ChIP-Seq_ATHEROSCLEROTIC-FOAM_Human	2.09e-06	-0.71	8.64	CD82, ACSL1, STARD10, ODC1, RFX2, AP1B1, GTPBP2, TSPAN33, TUBB2C, TUBA1B, PSME3, SEC61G, MCM4, MCM6, S100A9, SLC38A2, SSBP3, MCM2
117	E2F7_ChIP-Seq_HELA_Human	3.15e-06	-0.7	8.21	MCM7, MCM4, E2F2, MCM5, MCM6, SFRS1
118	RUNX2_ChIP-Seq_MC3T3_Mouse	1.30e-09	-0.43	8.19	CLIC4, FEN1, RPL3, MCM7, WBP2, HIST2H2AB, ATP5C1, DLST, ATP5H, CLCN3, HS6ST1, NUDT4, AQP1, FTL1, TUBB5, FTH1, RNF19A, LMNA, NPTN, ST3GAL5, SLC38A2, FADS1, MAP2K3, NFE2, HSPA8, TXNRD2, RYK, SPHK1, IFRD2, APLP2, NIPA1, MEMO1, PPBP, D030056L22RIK, EEF1G, SLC25A37, CSDA, SLC25A39, COL5A1, PACS2, BIRC5, PABPC1, SSBP3, ARF5
119	LYL1_ChIP-Seq_HPC-7_Mouse	9.29e-07	-0.62	8.04	HEMGN, PRNP, DYRK3, CMAS, FAHD1, WBP2, UROS, STARD10, MRPS12, ENDOD1, PDZK1IP1, MPO, PSMD4, COL5A1, 1100001G20RIK, TXNIP, E2F2, RHAG, HDGF, ABCG4, FADS1
120	FOXP1_ChIP-Seq_HESC_Human	6.17e-17	-0.22	7.79	AHCTF1, CLIC4, RPL3, MCM7, LDB1, COMT, HS6ST1, NUDT4, EEF1B2, PSMD8, SAMD14, RPS16, RNF19A, NPTN, PSMD1, HMGN2, LBR, FADS1, MAP2K3, IFRD2, ARRDC3, RFX2, RPS3A, JOSD2, KIF22, DYNLL1, JOSD1, GTPBP2, PRKAB1, EEF1G, TUBB2C, PACS2, TFDP2, NDUFS7, PSME3, BOLA3, PGP, TXNIP, MCM4, RPL24, PABPC1, UBA52, ATF4, GGNBP2, WBP2, ABCB4, SLC43A1, RPS27L, ATP5H, CLCN3, CENPA, TRAK2, DNAJB2, UGCG, SRR, BTAF1, UBB, LMNA, E2F2, RPS2, SLC38A2, NDUFV1, SPECC1, KLHDC2, RPL41, SIVA1, RIOK3, RYK, STARD10, ASNS, PDZK1IP1, UBAC1, RPS26, SLC25A39, LPCAT3, MKRN1, KLF9, RANBP10, HDGF, TMCC2, GCLM
121	AR_ChIP-Seq_LNCAP _Human	3.47e-05	-0.77	7.36	FEN1, TSPAN8, ST5, PABPC4, APLP2, HAT1, E2F1, CENPL, CDCA8, MCM4, TLK1
122	PPARG_ChIP-Seq_C3H10T1-2_Mouse	5.07e-05	-0.78	7.18	CDT1, SLMO2, ISCA1, GGNBP2, 3110056O03RIK, WBP2, ODC1, SFRS2, D030056L22RIK, SFRS1, SH3YL1, TUBA1B, UBB, FIGNL1, TAX1BP1, MCM4, NCAPD3, BCAS2, ATF4
123	FOXP3_ChIP-Seq_TREG_Human	3.89e-08	-0.44	7.02	RPL3, ARL6IP1, MGST3, MRPS12, DLST, PPOX, SAMSN1, RPL7A, UBB, UROD, NUP85, PSMD1, ST3GAL5, KNTC1, PSMF1, RPS2, H3F3B, UROS, STARD10, H2AFX, COX6C, RANGAP1, MRPS18C, RPS26, PHF5A, NDUFS7, EEF1D, TXNIP, RPL24, MCM4, ANAPC5, HDGF, BAT5
124	RAD21_ChIP-Seq_MESC_Mouse	2.20e-09	-0.37	6.9	GYPA, FEN1, CD82, MGST3, COX17, C530008M17RIK, UBE2L6, HS6ST1, NUDT4, UGCG, TUBA1B, TUBB5, FCHO1, UROD, FNTB, LMNA, NPTN, ERMAP, BCAS2, MAP2K3, UBE2H, USP7, RPL41, 2810453I06RIK, H3F3B, HIST1H2AH, GADD45A, SPHK1, EIF2AK1, DAPK2, ARRDC3, AP1B1, NIPA1, PLRG1, PDZK1IP1, LSM4, ISG20, SLC25A37, NDUFS7, ST5, MCM5, TMCC2, ABCG4, ARF5
125	YY1_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	3.27e-08	-0.43	6.86	RPL3, TRAK2, TUBA1B, 2410076I21RIK, UBB, UROD, NPTN, PSMD1, TLK1, BCAS2, SPECC1, 2510006D16RIK, FAHD1, RIOK3, TXNRD2, BSDC1, DEK, 2900010M23RIK, HCFC1, TPCN1, MRPS18C, RPS26, EIF5, NDUFS7, LPCAT3, MORF4L2, CENPL, RANBP10, MCM5, XIST, UBA52, ANK, ATF4, AARS
126	PPARG_ChIP-PET_3T3-L1 preadipocyte _Mouse	8.10e-05	-0.78	6.84	ALAD, D17WSU92E, NDUFS7, ACSL1, PON2, CD47, NDUFV1, SSBP3, MCM2, SOD1
127	DACH1_ChIP-Seq_MDA-MB-231_Human	3.74e-08	-0.43	6.81	TFRC, ARL6IP1, WBP2, ENDOD1, NT5C3, DEDD2, DNAJB1, UGCG, RABGEF1, PRDX2, FAM134A, NUP85, SEC61G, HIST1H1C, CDT1, SLMO2, H3F3B, PABPC4, STARD10, H2AFX, DNTTIP1, DYNLL1, SFRS2, PRKAB1, HNRNPAB, SFRS1, TUBB2C, SH3YL1, NDUFS7, EEF1D, PSME3, MAFG, TXNIP, NCAPD3, CD47, SERINC3, MCM2
128	SETDB1_ChIP-Seq_MESC_Mouse	6.70e-09	-0.38	6.68	DYRK3, AHCTF1, FEN1, TBCEL, ARL6IP1, ABCB4, ODC1, CETN3, GHITM, MKI67, CENPA, HS6ST1, 2700029M09RIK, H2-EA, UBB, FCHO1, PRKAR2B, FIGNL1, LBR, BCAS2, HIST1H1C, RBM38, PAQR9, CDT1, HSPA8, FAHD1, RPS8, RYK, 1190002H23RIK, EG668668, LMO2, GINS4, MT1, COX6C, 2900010M23RIK, THOC7, KLF1, SLC25A38, TFDP2, ST5, CYB5, MKRN1, CHI3L4, CD47, AGRN, S100A9, ATF4
129	FLI1_ChIP-Seq_MEGAKARYOCYTES_Human	3.59e-21	-0.14	6.4	OTUD5, RPL3, CMAS, TFRC, CD82, ATP5C1, SLC4A1, APEH, MKI67, HS6ST1, EEF1B2, PSMD8, RABGEF1, SAMD14, RPS16, PSMD4, FTH1, FNTB, FADS1, MAP2K3, BNIP3L, PAQR9, USP7, APLP2, LMO2, DNTTIP1, RFX2, PRKAB1, HCFC1, MRPS18C, NGFRAP1, PSME3, BOLA3, HAT1, TXNIP, RPL24, ANAPC5, UBA52, ATF4, GGNBP2, GYPC, COX17, ATP5H, CCNB1, PRKAR2B, BAG1, ST3GAL5, PSMF1, NDUFV1, KLHDC2, RPL41, SLMO2, H3F3B, ASNS, MEMO1, LSM4, UBAC1, RPS26, EIF5, SLC6A9, RPS29, MKRN1, ANP32E, SERINC1, TMCC2, SERINC3, AHCTF1, CLIC4, FEN1, MCM7, LDB1, ETFA, TUBA1B, RPLP2, CTSE, LBR, BCAS2, GPX1, RPS3A, JOSD2, DYNLL1, RANGAP1, JOSD1, EEF1G, TUBB2C, PACS2, TAL1, TAX1BP1, MNS1, PABPC1, CD47, WBP2, RPL36A, RPS27L, DLST, CLCN3, BTAF1, LMNA, WBP5, GCH1, SMOX, RIOK3, RYK, PDAP1, PDZK1IP1, TPCN1, SLC25A37, GFI1B, PHF5A, EIF3K, EIF3I, RPA3, KLF9, NCAPD3, AGRN
130	DMRT1_ChIP-Seq_TESTES_Mouse	3.68e-09	-0.35	6.24	RB1, RNF11, CLIC4, GGNBP2, WBP2, MKI67, HS6ST1, RPL7A, FTL1, BTAF1, FNTB, NPTN, ST3GAL5, TLK1, SLC38A2, TMOD1, BNIP3L, UBE2H, KLF13, H3F3B, RYK, 1190002H23RIK, APLP2, ARRDC3, LMO2, AP1B1, DNTTIP1, RPS3A, MEMO1, PRKAB1, 2900010M23RIK, HCFC1, TPCN1, D17WSU92E, CARHSP1, PHF5A, EIF5, SLC25A39, PQLC1, ANP32E, HDGF, NCAPD3, CD47, ANK
131	SMAD4_ChIP-ChIP_HaCaT_Human	2.83e-05	-0.64	6.2	RPL3, SMOX, DNTTIP1, MRPL14, ETFA, DNAJB2, EIF5, TFDP2, ST5, NPTN, RPLP2, MNS1, SSBP3
132	STAT3_ChIP-Seq_CD4+T_Mouse	5.07e-03	-1.26	6.11	BC008163, CMAS, TFRC, ARL6IP1, GYPC, UBE2L6, EG620119, TUBB5, MYD116, PRKAR2B, FTH1, LMNA, TLK1, KNTC1, SLC38A2, UBE2H, KLF13, LOC666403, LMO2, KIF22, IIGP2, ISG20, D17WSU92E, IGTP, TXNIP, MCM4, PABPC1, CD47, SSBP3
133	PRDM5_ChIP-Seq_MEF_Mouse	1.02e-06	-0.46	5.91	ISCA1, MCM7, PON2, NT5C3, RABGEF1, UGCG, RNF19A, WBP5, CTSB, TMEM14C, TMOD1, UBE2H, ATP6AP1, EIF2AK1, ARRDC3, DEK, GTPBP2, UBAC1, HCFC1, NGFRAP1, MKRN1, ALDH1A1, TAX1BP1, ARF5, GRINA
134	TBX3_ChIP-Seq_MESC_Mouse	6.12e-06	-0.53	5.87	SPECC1, OTUD5, RPL41, GYPA, FAHD1, HIST1H2AN, IFRD2, JOSD2, GTPBP2, ANK1, DARC, CSDA, BAG1, KLF9, RANBP10, 6330505N24RIK, TLK1, MCM5, ACSS1, SERINC3, SLC38A2, RPS24, SNCA, MCM2
135	GATA3_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	1.49e-05	-0.55	5.63	AHCTF1, LDB1, FECH, ARL6IP1, ODC1, STARD10, ENDOD1, PLRG1, COX6C, LSM4, SOD1, ALAD, D17WSU92E, PRKAR2B, AI324046, FTH1, 5730469M10RIK, RANBP10, LBR, SSBP3
136	NANOG_ChIP-PET_MESC_Mouse	5.07e-04	-0.79	5.54	RB1, CMAS, TFRC, WBP2, PON2, MRPS12, DLST, UBE2L6, ADIPOR1, SAMSN1, HS6ST1, NUDT4, FTL1, UBB, SEC61G, FIGNL1, PSMF1, SNCA, MAP2K3, SUI1-RS1, NFE2, HSPA8, UBE2H, GPX1, PHF10, H3F3B, IFRD2, RPL23, PABPC4, SEMA4B, H2AFX, ASNS, MT1, SFRS2, TUBA6, NGFRAP1, SLC6A9, TFDP2, EEF1D, CYB5, MKRN1, IAP, MCM6, ABCG4, GRINA, ATF4
137	PPARD_ChIP-Seq_MDA-MB-231_Human	2.14e-05	-0.55	5.49	RNF10, SLMO2, ISCA1, GADD45A, ETFA, CLCN3, HS6ST1, RPS16, LPCAT3, FTH1, BIRC5, TXNIP, HDGF, CDKN3, HIST1H1C
138	NANOG_ChIP-ChIP_MESC_Mouse	6.14e-07	-0.4	5.36	DYRK3, CMAS, LDB1, UHRF1, SLC43A1, BHLHB2, CLCN3, CENPA, HS6ST1, ARHGAP21, FTL1, UBB, SEC61G, FIGNL1, WBP5, RPS2, FAHD1, HIST1H2AN, PHF10, SEMA4B, H2AFX, RFX2, ASNS, PRKAB1, THOC7, SFRS1, 1810027O10RIK, HIST2H3B, RPS29, MORF4L2, RPA3, MKRN1, KLF9, HAGH, CD47, GCLM, SSBP3
139	THRA_ChIP-Seq_CEREBELLUM_Mouse	1.16e-04	-0.63	5.29	OTUD5, SIVA1, DAPK2, LMO2, HRAS1, HS6ST1, UBA52, SOD1
140	RARB_ChIP-Seq_LIVER_Mouse	1.17e-08	-0.31	5.27	DYRK3, TFRC, SLC43A1, SLC4A1, ATP5H, APEH, MPO, RNASET2B, DNAJB2, FAM134A, TUBA1B, TUBB5, TSPAN8, NUP85, TLK1, HIST1H1C, NFE2, USP7, 3110056O03RIK, RYK, AP1B1, BSDC1, DEK, RANGAP1, THOC4, EEF1G, RPS26, CARHSP1, EIF3I, PSME3, 2310022B05RIK, ALDH1A1, IGTP, TXNIP, MCM4, MNS1, AGRN, SERINC3, SSBP3, ATF4, GRINA, AARS
141	EGR1_ChIP-Seq_LIVER_Mouse	2.66e-06	-0.42	5.03	2700097O09RIK, SPECC1, AHCTF1, HIST1H2AN, GYPC, HIST1H2AI, DAPK2, UBE2L6, RNASET2B, ALAD, TUBA1B, HIST2H3B, PSMD4, FNTB, KLF9, ALDH1A1, IGTP, 1100001G20RIK, HIST1H2AD, HIST1H2AG, HIST1H2AF, ARF5, HIST1H3E
142	FOXO3_ChIP-Seq_MACROPHAGES_Mouse	1.17e-08	-0.27	4.52	GGNBP2, LDB1, CETN3, CDCA8, DLST, ETFA, CLCN3, NT5C3, EEF1B2, 2700029M09RIK, DNAJB1, BTAF1, NUP85, SEC61G, NUSAP1, RPLP2, RPS2, HMGN2, TAPT1, KLHDC2, SLMO2, SMOX, RIOK3, TXNRD2, UROS, EIF2AK1, DNTTIP1, PLRG1, JOSD1, 1700037H04RIK, SH3YL1, NDUFS7, EEF1D, PSME3, LPCAT3, IGTP, PGP, MCM4, SERINC1, TMCC2, NCAPD3, CD47
143	POU5F1_ChIP-ChIP_MESC_Mouse	4.13e-05	-0.48	4.52	MAP2K3, CDT1, RPL41, DYRK3, HIST1H2AN, ATPIF1, H2AFX, MT1, ADIPOR1, 2900010M23RIK, ALAD, EEF1B2, TUBB2C, RPL7A, UBB, KLF9, MCM4, HIST1H1C
144	MYC_ChIP-ChIP_AK7_Human	2.28e-06	-0.37	4.47	AHCTF1, GYPA, CLIC4, GGNBP2, CMAS, TFRC, LDB1, CD82, ENDOD1, BHLHB2, HBA-A1, MKI67, EEF1B2, UGCG, H2-EA, RPL7A, 4930570C03RIK, FTL1, FIGNL1, EAR2, FADS1, SNCA, HIST1H3E, MAP2K3, KLHDC2, 3110056O03RIK, PHF10, H3F3B, PABPC4, STARD10, RFX2, RPS3A, DEK, DYNLL1, RANGAP1, LSM4, SOD1, A630082K20RIK, ISG20, TUBB2C, COL5A1, ANP32E, MCM4, BIRC5, RHAG, TMCC2, GCLM, GSTM5
145	RELA_ChIP-Seq_FIBROSARCOMA_Human	3.72e-07	-0.33	4.47	AHCTF1, CLIC4, MCM7, FECH, ABCB4, FCHO1, UBB, RNF19A, FTH1, LMNA, RPS2, ACSS1, LBR, CTSB, MAP2K3, SPECC1, GCH1, H3F3B, RFX2, NIPA1, SOD1, TPCN1, SLC25A37, ST5, MAFG, HDGF, PABPC1, GCLM
146	STAT5_ChIP-Seq_MAMMARY-EPITHELIUM_Mouse	1.49e-06	-0.31	3.84	CLIC4, ODC1, 1810064F22RIK, RABGEF1, ARHGAP21, PSMD4, TSPAN8, PRKAR2B, SEC61G, LMNA, KNTC1, ACSS1, RHBDL2, NDUFV1, FN3K, GPX1, BSDC1, MT1, COX6C, PDZK1IP1, LSM4, SOD1, PQLC1, KLF9, IGTP, ATF4, AARS
147	RARA_ChIP-Seq_LIVER_Mouse	3.38e-08	-0.24	3.77	MCM7, ABCB4, ODC1, MRPS12, SLC43A1, RPS27L, UBE2L6, PSMD8, FAM134A, TSPAN8, NUP85, E2F2, TLK1, FADS1, HIST1H1C, USP7, TXNRD2, RYK, PABPC4, RANGAP1, PRKAB1, THOC4, GM1821, TUBB2C, CARHSP1, SLC25A39, PQLC1, NDUFS7, 2310022B05RIK, HAT1, IGTP, 1100001G20RIK, TXNIP, UBE2O, BIRC5, RPL24, TMCC2, SERINC3, ABCG4, ATF4, AARS
148	HIF1A_ChIP-Seq_MCF7_Human	2.95e-04	-0.49	3.66	TFRC, SEC61G, SEMA4B, DAPK2, ARRDC3, FNTB, BHLHB2, MRPL14, DYNLL1, SLC38A2
149	TBP_ChIP-Seq_C3H10T1-2_Mouse	3.40e-04	-0.49	3.65	KLF13, 3110056O03RIK, TXNRD2, ATPIF1, ARRDC3, HIST2H2AB, HRAS1, JOSD1, DEDD2, HIST2H3B, TUBB5, UBB, EEF1D, MORF4L2, KLF9, ANAPC5, HIST1H2AG, RPS2, HIST1H2AF, ARF5
150	SPI1_ChIP-Seq_NB4_Human	2.51e-12	-0.14	3.38	RB1, FEN1, CMAS, MCM7, ARL6IP1, LDB1, ETFA, APEH, MKI67, COMT, MPO, RABGEF1, FAM134A, PSMD4, RNF19A, TLK1, KNTC1, RAB8B, MAP2K3, BNIP3L, KLF13, ACSL1, DNTTIP1, AP1B1, RPS3A, RANGAP1, PRKAB1, MRPS18C, CARHSP1, HAT1, TAX1BP1, TXNIP, MCM5, ANAPC5, PABPC1, S100A9, WBP2, PON2, SLC43A1, RPL36A, ATP5H, NT5C3, SAMSN1, TRAK2, CCNB1, FCHO1, LMNA, BAG1, E2F1, NDUFV1, RBM38, HSPA8, CDT1, RPL41, H3F3B, GADD45A, SEMA4B, MEMO1, PPBP, LSM4, ISG20, EIF5, EIF3K, ST5, SERINC1
151	ZFP281_ChIP-ChIP_MESC_Mouse	2.56e-04	-0.41	3.13	DYRK3, GPX1, TFRC, LDB1, SFRS1, ALAD, 1700037H04RIK, TUBB5, UBB, MYD116, KLF9, HDGF, LBR, SSBP3
152	EOMES_ChIP-Seq_HESC_Human	7.13e-06	-0.28	3.08	RNF10, RPL3, CMAS, GCH1, MCM7, NIPA1, HNRNPAB, ISG20, SRR, CARHSP1, BTAF1, UBB, UROD, TAX1BP1, RANBP10, MCM4, CD47, GCLM, ERMAP, ABCG4, FADS1, AARS
153	EST1_ChIP-ChIP_JURKAT_Human	1.17e-03	-0.49	3.06	RPL41, FEN1, H3F3B, WBP2, RPL23, COX17, GHITM, COX6C, RANGAP1, SFRS1, RPS26, PHF5A, RPS29, FNTB, RANBP10, ANAPC5, SERINC1, BCAS2
154	NUCKS1_ChIP-Seq_HEPATOCYTES_Mouse	2.50e-05	-0.31	3.06	RB1, MAP2K3, HSPA8, TFRC, FECH, CD82, GADD45A, ODC1, PRKAB1, CCNB1, MAFG, FTH1, BAG1, BIRC5, ARF5, ATF4
155	ELK1_ChIP-ChIP_Hela_Human	5.36e-05	-0.33	3.05	RPL41, RIOK3, RPL23, COX17, DEK, GHITM, DYNLL1, PRKAB1, PSMD8, EEF1B2, CSDA, BTAF1, MORF4L2, SEC61G, HAT1, TAX1BP1, RPL24, HIST1H2AG, KNTC1, RPS24
156	MYC_ChIP-ChIP_MEDULLOBLASTOMA_Human	9.40e-06	-0.28	3.04	RB1, RNF10, GYPA, CLIC4, LDB1, FECH, CETN3, ATP5C1, RPS27L, ICAM4, NUDT4, SEC61G, RAB8B, RPS8, ACSL1, GADD45A, DAPK2, ARRDC3, DYNLL1, PRKAB1, ANK1, PRC1, RPS29, MAFG, RHAG, SERINC1, PABPC1, CDKN3
157	NANOG_ChIP-ChIP_MESC_Mouse	2.10e-05	-0.3	3.01	RNF10, DYRK3, LDB1, CENPA, TRAK2, TUBB5, CD59A, UBB, FTH1, SEC61G, RPLP2, HIST1H2AN, H3F3B, ATPIF1, ASNS, PLRG1, RANGAP1, RPS26, TUBB2C, KLF9, UBE2O, HDGF, GCLM, SSBP3, BAT5
158	RUNX1_ChIP-ChIP_JURKAT_Human	1.76e-04	-0.36	2.85	HEMGN, NFE2, CDT1, RPL41, H3F3B, GADD45A, ARRDC3, LMO2, H2AFX, MRPL14, RPS3A, DEK, MKI67, PRKAB1, TUBB2C, CSDA, NUP85, SLC38A2, RAB8B, HIST1H1C
159	POU5F1_ChIP-PET_MESC_Mouse	1.45e-03	-0.44	2.67	RB1, 2700097O09RIK, UBE2H, USP7, GYPA, KLF13, TFRC, PHF10, H3F3B, TXNRD2, IFRD2, SEMA4B, MT1, COMT, HS6ST1, FTL1, UBB, EEF1D, SEC61G, MSCP, MKRN1, 5730469M10RIK, HDGF, ATF4
160	CEBPB_ChIP-Seq_THIOMACROPHAGE_Mouse	2.05e-07	-0.18	2.58	DYRK3, FEN1, CMAS, TFRC, LDB1, ADIPOR1, NT5C3, MPO, TUBA1B, CCNB1, UBB, NPTN, SLC38A2, FADS1, RAB8B, NFE2, GADD45A, UROS, IFRD2, ATPIF1, RFX2, IRGM1, ANK1, DARC, HIST2H3B, ANP32E, 1100001G20RIK, CD47, XIST, RPS24, ARF5, ATF4, CDKN3, GRINA
161	FOXP2_ChIP-ChIP_NEURO2A_Mouse	6.65e-05	-0.29	2.55	KLHDC2, SPECC1, PSCD3, CLIC4, FAHD1, FECH, PON2, PRKAB1, 2900010M23RIK, EEF1B2, SH3YL1, KEL, CD59A, UBB, RPA3, 5730469M10RIK, BAG1, NPTN, WBP5, BIRC5, TLK1, CTSE, BAT5
162	ASXL1_ChIP-Seq_BMDM_Mouse	9.71e-05	-0.29	2.47	HSPA8, DYRK3, FEN1, GGNBP2, LDB1, FECH, D030056L22RIK, NUDT4, EEF1G, PRDX2, RPL7A, BTAF1, TUBB5, PQLC1, FTH1, KLF9, NCAPD3, CTSB
163	VDR_ChIP-Seq_LYMPHOBLASTOID_Human	5.88e-04	-0.33	2.26	PRNP, BNIP3L, KLF13, RSAD2, ACSL1, PON2, CD47, FADS1
164	SOX9_ChIP-ChIP_EMBRYONIC GONADS_Mouse	2.62e-08	-0.14	2.21	OTUD5, ISCA1, GYPA, LDB1, PIGQ, ODC1, ICAM4, UBE2L6, GHITM, DEDD2, RPL7A, UBB, HIST1H2AF, HMGN2, BNIP3L, CDT1, UBE2H, 2510006D16RIK, RSAD2, SIVA1, SMOX, SPHK1, 1190002H23RIK, NIPA1, JOSD2, RANGAP1, PRKAB1, 2900010M23RIK, UBAC1, HCFC1, ISG20, D17WSU92E, 1700037H04RIK, CSDA, SLC25A39, SLC6A9, BLVRB, UBA52, GRINA, MCM2
165	GATA2_ChIP-Seq_HPC-7_Mouse	3.67e-07	-0.15	2.1	OTUD5, DYRK3, CLIC4, TBCEL, CMAS, WBP2, MRPL14, NT5C3, MPO, ALAD, DNAJB2, SAMD14, E2F1, E2F2, FADS1, PRNP, SLMO2, TXNRD2, UROS, STARD10, PDZK1IP1, LSM4, TPCN1, D17WSU92E, GFI1B, COL5A1, PGP, TXNIP, HDGF, RHAG, TMCC2, HAGH, ABCG4, SSBP3, ANK
166	TFEB_ChIP-Seq_HELA_Human	3.15e-05	-0.21	2.04	TBCEL, FAHD1, GPX1, WBP2, GADD45A, MRPS18C, SLC25A38, FAM134A, CCNB1, NGFRAP1, EIF3K, UROD, NPTN, TXNIP, HDGF, UBA52, ATF4, TMEM14C, MCM2
167	E2F1_ChIP-ChIP_MCF7_Human	3.43e-06	-0.17	2.04	OTUD5, RPL3, SLC43A1, RPS27L, ETFA, NUDT4, PRDX2, SAMD14, RPS16, UBB, NUP85, E2F1, PSMF1, RPS2, SLC38A2, SLC38A5, KLHDC2, RPL41, SMOX, GLRX5, LMO2, H2AFX, KIF22, JOSD1, SFRS2, PRKAB1, SFRS1, EEF1G, PHF5A, NGFRAP1, ST5, BLVRB, MNS1
168	TFAP2A_ChIP-ChIP_MCF7_Human	1.55e-06	-0.13	1.6	OTUD5, RPL3, CMAS, CD82, SLC43A1, RPS27L, HEBP1, SAMD14, RPS16, FTH1, WBP5, SLC38A2, FADS1, SLC38A5, SPECC1, NFE2, RPL41, SMOX, DAPK2, RPL23, KIF22, JOSD1, DYNLL1, PRKAB1, THOC4, SFRS1, KLF1, CSDA, ERAF, ST5, CYB5, RANBP10, UBE2O, HAGH, ABCG4, CDKN3
169	POU5F1_ChIP-ChIP_MESC_Mouse	2.39e-06	-0.13	1.6	RNF10, DYRK3, RPL3, TFRC, MGST3, SLC43A1, DLST, NT5C3, HS6ST1, EEF1B2, ARHGAP21, FTL1, UBB, FIGNL1, E2F2, HIST1H2AG, HMGN2, ACSS1, SPECC1, HIST1H2AN, SEMA4B, H2AFX, ASNS, JOSD1, AW146242, 2900010M23RIK, SFRS1, RPS26, NDUFS7, SLC6A9, TAL1, BOLA3, KLF9, CENPL, UBE2O, GCLM, SSBP3, RPS24
170	FOXO1_ChIP-Seq_LIVER_Mouse	5.33e-04	-0.22	1.52	RABGEF1, SH3YL1, 2210023G05RIK, H3F3B, SEMA4B, MAFG, STARD10, KLF9, RANBP10, DEDD2
171	DCP1A_ChIP-Seq_HELA_Human	4.56e-05	-0.15	1.42	CDT1, H3F3B, ARL6IP1, RPS8, GADD45A, MEMO1, RPS26, PRDX2, FZR1, RPS16, NUP85, MAFG, SEC61G, CENPL, RANBP10, PSMD1, MCM5, RPS24
172	RARG_ChIP-ChIP_MEF_Mouse	1.26e-03	-0.19	1.19	OTUD5, AHCTF1, FTL1, D12ERTD647E, MIR16, ST5, FTH1, BHLHB2, CTSB, HIST1H1C
173	MITF_ChIP-Seq_MELANOMA_Human	3.47e-19	-0.03	1.18	ISCA1, RPL3, COMT, AQP1, FAM134A, UROD, FTH1, FNTB, HMGN2, FADS1, TMEM14C, MAP2K3, TMOD1, BNIP3L, ACSL1, RPS8, RPL23, AP1B1, RFX2, GTPBP2, IFI27, MORF4L2, TXNIP, RPL24, ANAPC5, UBA52, ATF4, TBCEL, FECH, GYPC, ENDOD1, ADIPOR1, DEDD2, UGCG, CCNB1, UBB, NUP85, PRKAR2B, FIGNL1, ST3GAL5, SLC38A2, KLHDC2, FN3K, RPL41, UBE2H, SIVA1, UROS, STARD10, MEMO1, ISG20, SLC6A9, PQLC1, RANBP10, UBE2O, TMCC2, RPS24, CLIC4, FEN1, LDB1, ETFA, TUBA1B, NPTN, LBR, RAB8B, CTSB, GPX1, ATP6AP1, SPHK1, DYNLL1, JOSD1, TUBB2C, PACS2, TFDP2, NDUFS7, TAX1BP1, BLVRB, CD47, MCM2, WBP2, ODC1, SLC43A1, CENPA, TRAK2, DNAJB1, LMNA, E2F1, ACSS1, SNCA, RBM38, FAHD1, SMOX, TXNRD2, RPA1, ORC6L, HNRNPAB, TPCN1, SLC25A38, SLC25A37, SH3YL1, SLC25A39, EIF3K, ST5, RPA3, KLF9, HDGF, AGRN, SSBP3, GRINA
174	GABP_ChIP-ChIP_JURKAT_Human	2.82e-03	-0.2	1.06	RPL41, FEN1, RIOK3, AP1B1, PDAP1, RPS3A, PLRG1, PRKAB1, MRPS18C, PHF5A, MORF4L2, SEC61G, TAX1BP1, SERINC1, KNTC1, PSMF1, BCAS2
175	ZIC3_ChIP-ChIP_MESC_Mouse	2.80e-03	-0.16	0.89	GGNBP2, ARL6IP1, TFRC, PHF10, H3F3B, KLF9, TXNIP, CD47, HIST1H1C
176	GFI1B_ChIP-Seq_HPC-7_Mouse	3.88e-07	-0.05	0.65	DLST, ADIPOR1, HS6ST1, MPO, DNAJB2, FAM134A, FTH1, PSMD1, CTSE, LBR, HIST1H3E, HIST1H1C, KLHDC2, CDT1, FAHD1, GPX1, TXNRD2, IFRD2, GLRX5, LMO2, H2AFX, DNTTIP1, SFRS1, KLF1, MRPS18C, TFDP2, NDUFS7, EEF1D, RPS29, MAFG, BOLA3, CENPL, PGP, BIRC5, HDGF, NCAPD3, GCLM
177	CEBPD_ChIP-Seq_MEF_Mouse	8.01e-04	-0.09	0.6	TUBB2C, ARHGAP21, RNF11, BTAF1, ARL6IP1, PRKAR2B, GADD45A, TAX1BP1, ST3GAL5, MRPL14, LBR, RPS24
