	Term	p-value	z-score	CS	Related Genes
594	TEAD4_SK-N-SH_hg19	2.05e-01	0.93	-1.31	PLAC8, LGALS1, GPX4, ANXA2, TMSB4X, SSR3, DUSP6, POLR2L
595	ATF3_GM12878_hg19	1.81e-02	0.37	-1.31	MTCH1, GRN, MRPL36, GABARAP, LAMP1, PSMB1, NPTN, TMEM208, SEC11C, NDUFA7, RPS8, DUSP1, SSR3, SSU72, RPL13A, UTP11L, ARPC5, APRT, DOK3, OSTM1, ERP29, PGP, MAPRE1, GAPDH, EIF1B
596	JUN_HeLa-S3_hg19	6.79e-02	0.56	-1.32	SLPI, MRPS24, GPX4, ANXA3, DUSP1, TMSB4X, NPTN, S100A6, RPL29, MCL1
597	SREBF1_HepG2_hg19	2.18e-01	0.98	-1.32	RPL36AL, GLO1, PGP, DBI, PGD, PPIA, HSP90B1, TMEM14C
598	RUNX3_GM12878_hg19	1.02e-02	0.33	-1.33	COPB2, IFITM1, NDUFB8, TNFAIP8, ALAS1, TNFRSF13B, ARL6IP1, YWHAB, GIMAP1, DBI, CFP, IFI30, NUP160, UBE2L3, PLAC8, CCL3, TMEM208, HIST1H2AD, MYEOV2, POLR2J, CHCHD1, CCDC56, NSMCE1, FOS, DYNLL1, NME1, COX6B1, RPS26, POU2AF1, CNIH4
599	MAX_ECC-1_hg19	3.22e-01	1.33	-1.34	WDR1, ARL6IP1, SSR3, NSMCE1, H2AFV, NUDT16L1, CENPA, ATOX1, MRPL33, HIGD2A, EEF1A1, EEF1G, PLA2G15, EEF1B2, SLPI, TMEM208, NDUFV2, SLC25A5, EIF1B, TMEM14C
600	GTF3C2_HeLa-S3_hg19	2.77e-02	0.42	-1.34	TIMM8B, RPL41, GPX4, IMP3, SHFM1, RPLP1, H2AFV, IFI30, COX5A, ATP5J2, NME1, ATP5L, PIGX, SAP30, RPS14, SLPI, ERP29, ERH, DYNLRB1, OSTF1, ACADM, RPS12
601	EP300_HeLa-S3_hg19	2.03e-02	0.39	-1.34	SAMD9L, CDCA7, GLRX, GSPT1, GABARAP, LGALS3, HINT1, TMSB4X, NPTN, NADK, S100A11, MCL1, MRPS24, ANXA2, GPX4, ANXA3, DUSP1, IMP3, HIST1H2AK, RAB27A, TALDO1, ARPC5, DUSP6, SLPI, IL1B, ALOX5AP, LCN2, S100A9, S100A8, PRR13
602	FOSL1_C2C12_mm9	2.45e-01	1.08	-1.34	LGALS3, FTL1, LGALS1, FCGR4, NME1
603	CTCF_epithelial cell of esophagus_hg19	3.12e-01	1.3	-1.34	TIMM8B, TNFAIP8, IFITM2, GSTP1, MRPS33, SSR3, NSMCE1, DYNLL1, RPL10A, CENPA, GSPT1, RPS4X, PRDX5, KRTCAP2, SELL, ERP29, PTPN6, SH3BGRL3, POLR2J, EIF1B
604	MYOD1_C2C12_mm9	1.97e-01	0.94	-1.35	IFITM3, DUSP1, NSMCE1, DYNLL1, AI467606, DUSP6, NME1, PLA2G15, LGALS3, FTL1, LGALS1, FCGR4, CDK2AP2, CLEC2D, TXNDC5
605	CTCF_liver_mm9	8.03e-03	0.32	-1.35	SLC46A3, HIBADH, MRPS33, GSTP1, ATP5C1, ARRB2, RPL10A, ATP5G2, MRPL33, RPS14, ZFP36, KRTCAP2, TMEM208, NDUFV2, POLR2J, SSR4, NUP210, DUSP1, RPS5, NDUFA3, RPL13A, MRPL23, ATOX1, NME1, PPP1CA, CYBASC3, RAB32, 2010107E04RIK, BOLA2, S100A6, UQCRC2, ADNP, AURKAIP1, CLEC2D, PRR13
606	POLR2AphosphoS5_Panc1_hg19	3.36e-01	1.4	-1.36	ANAPC13, COPB2, TNFAIP8, SEPT11, ALAS1, HIBADH, IMP3, SSR3, NSMCE1, ATP5C1, ATOX1, PLA2G15, PLAC8, RAB32, UBL5, MYEOV2, PTPN6, VDAC1, EIF1B, POLR2J, CNIH4
607	REST_neural cell_hg19	3.62e-02	0.47	-1.36	COPB2, RPS9, NDUFA7, RPL41, ARL6IP1, ARPC5, MRPL12, NUP160, HIST2H2AC, RPS26, PRDX5, LAMP1, RPL36AL, PRKACB
608	CTCF_NB4_hg19	3.43e-01	1.43	-1.36	IFITM2, HIBADH, GSTP1, MRPS33, RPL10A, RPS4X, PRDX5, HINT1, KRTCAP2, ALDH2, TMEM208, SH3BGRL3, POLR2J, TIMM8B, NFE2, NDUFA7, PGD, MRPL23, DYNLL1, RAB32, DOK3, SELL, ERP29, AURKAIP1, EIF1B
609	TAF1_H1-hESC_hg19	2.06e-02	0.4	-1.37	COPB2, ALAS1, YWHAB, RPLP1, MRPS33, IFI30, MRPL33, CST3, LAMP1, RASSF5, PIP4K2A, MYEOV2, POLR2J, NFE2, RPS9, GPX4, SSR3, UBE2E2, COX6B1, RPS26, OSTM1, PTPN6, UQCRC2, DYNLRB1, CNIH4
610	SIX5_K562_hg19	1.45e-02	0.37	-1.37	TRUB2, GLO1, NEDD8, UQCRH, GSPT1, MRPL33, HSP90B1, PSMB1, RPS3, TMEM208, RPS11, POLR2J, POLR2L, SEC11C, BRD3, PSENEN, NDUFA7, SEC13, CCDC56, NDUFA3, SSR3, SSU72, UTP11L, HIGD2A, SAP30, NME1, ATP5J2, RPS26, RPS25, BOLA2, UQCRC2, RPL29, AURKAIP1, EIF1B, CNIH4
611	GATA3_SK-N-SH_hg19	1.98e-01	0.96	-1.37	BRD3, ANXA2, GPX4, ANXA3, GSTP1, ATP5C1, FOS, FCRLA, PLAC8, MARCKS, HINT1, ARHGDIB, PSAP, PIP4K2A, RPS11, NDUFV2, S100A11
612	CTCF_GM06990_hg19	3.30e-01	1.39	-1.37	IFITM2, MRPS33, GSTP1, F13A1, RPL10A, UQCRH, NUP160, RPS4X, PRDX5, HINT1, KRTCAP2, TMSB4X, PSAP, TMEM208, SH3BGRL3, POLR2J, TIMM8B, NDUFA7, NSMCE1, TALDO1, DYNLL1, MRPL23, ATOX1, DOK3, SELL, POU2AF1, ERP29, EIF1B
613	SAP30_K562_hg19	1.33e-02	0.36	-1.38	IFITM3, ANAPC13, COPB2, NDUFB8, POMP, CIB1, DBI, PYGL, PIK3CG, GABARAP, HSP90B1, PIGX, HIST2H2AC, C3, EEF1B2, PRDX5, MYEOV2, POLR2J, CHCHD1, PRKACB, ANXA2, SSR4, NDUFA3, NSMCE1, RAB27A, LYZ, ATOX1, HIGD2A, PLA2G15, EEF1G, LRG1, PTPN6, UQCRC2, GAPDH
614	RXRA_SK-N-SH_hg19	4.72e-01	2.09	-1.38	GPX4, ANXA2
615	RFX5_IMR-90_hg19	1.00e-01	0.69	-1.4	TNFAIP8, VCP, IFI27, OSTF1, MRPL23, B2M, DUSP6, PSMB8, RPS12
616	TAF1_A549_hg19	2.33e-01	1.09	-1.4	ATP5B, RPS9, NDUFA7, RPS8, H2AFZ, UTP11L, GAPDH, PRR13
617	CEBPB_ECC-1_hg19	2.13e-02	0.42	-1.41	MRPS24, GPX4, ANXA3, H2AFZ, DUSP1, SLC40A1, H2AFV, RPL13A, DBI, CIB1, PRCP, ATP5G2, DUSP6, HIST2H2AC, EEF1A1, SLPI, RPS6KA1, SUMO2, LCN2, DEGS1, RPS11, TMEM14C, PRR13
618	NFE2_K562_hg19	4.93e-02	0.54	-1.43	MTCH1, LAMP1, GSTP1, ERP29, NPTN, TALDO1, GAPDH
619	JUN_HepG2_hg19	2.69e-01	1.23	-1.43	COPB2, GLO1, GLRX, ATP5G2, CENPA, GSPT1, HIST2H2AC, RPS6KA1, NPTN, MCL1, TXNDC5, PSENEN, NDUFA9, GPX1, GPX4, DUSP1, HIST1H2AH, ANXA3, HIST1H2AK, SSR3, OSM, RPL13A, NME1, ALOX5AP, OCIAD1, ERP29
620	HDAC6_H1-hESC_hg19	1.33e-02	0.38	-1.44	VCP, HIBADH, RPL31, RPLP1, GSTP1, MRPS33, ATP5G3, PYGL, COX5A, HIST2H2AC, PIGX, RPS14, LGALS1, LAMP1, RPL36AL, TMSB4X, EIF4H, VPS35, RPS11, CD177, RPS9, NDUFA7, H2AFZ, SSU72, TALDO1, FOS, ARPC5, HIGD2A, EEF1A1, RPS25, SPCS1, OCIAD1, CDK2AP2, GAPDH
621	REST_ECC-1_hg19	2.28e-01	1.1	-1.44	MRPS24, RPS8, RPL31, TALDO1, ATP5G2, SAP30, FGD2, RPS14, OSTM1, RPL36AL, ERH, RPL29, POLR2L, MCL1, SEC11C
622	RCOR1_IMR-90_hg19	2.80e-01	1.28	-1.44	IFITM3, SLC46A3, IFITM2, GSTP1, GLRX, PYGL, ARRB2, FGD2, RPS14, KRTCAP2, LGALS1, SIRPA, OSTF1, POLR2L, GPX4, H2AFZ, NDUFA3, UTP11L, FOS, COX6C, RPS26, RPS25, TSPAN14, CDK2AP2, PPIA
623	TCF7L2_HepG2_hg19	5.26e-02	0.56	-1.44	NFE2, SPCS1, HIST1H2AI, HIST1H2AH, SHFM1, HP, MGST2, CHI3L1, LYZ, DUSP6, SEC11C
624	NR2F2_MCF-7_hg19	1.70e-01	0.92	-1.45	EEF1B2, SIVA1, RPS8, NDUFA2, MGST2, MRPL36, CIB1, ATP5G3, COX5A, LY6E
625	CTCF_GM12801_hg19	2.69e-01	1.25	-1.45	TNFAIP8, ARL6IP1, GSTP1, MRPS33, ARRB2, RPL10A, ATP5G2, RPS4X, RPS14, HINT1, KRTCAP2, RPL36AL, TMEM208, SH3BGRL3, VPS35, SERF2, DUSP1, H2AFV, DYNLL1, NME1, RPS26, SELL, ADNP, AURKAIP1, EIF1B, ITM2B
626	NR3C1_ECC-1_hg19	2.87e-01	1.31	-1.45	SLPI, DUSP1, ADNP, DUSP6
627	YY1_H1-hESC_hg19	1.64e-02	0.4	-1.45	MTCH1, RPL31, ATP5C1, MRPL12, RPS4X, LAMP1, ALDH2, RASSF5, SUMO2, RPS3, RPS2, CHCHD1, NDUFA9, SEMA4A, RPL41, MRPS24, H2AFZ, IMP3, NDUFA3, NDUFA2, NSMCE1, RPL13A, HNRNPAB, NME1, GNB2, EIF3I, RPL29, CNIH4
628	ELF1_GM12878_hg19	2.68e-02	0.46	-1.46	NDUFA9, RPL41, SEPT11, NUP210, CCDC56, YWHAB, NCF4, H2AFV, MRPL33, ATP5J2, NME1, CLN5, CD79B, RPS14, COX7A2L, POU2AF1, EIF3I, RPS3, NDUFV2, POLR2J, CHCHD1
629	RAD21_GM12878_hg19	2.85e-01	1.31	-1.46	GRN, TNFAIP8, HIBADH, ARL6IP1, CIB1, ARRB2, RPL10A, ATP5G2, CFP, UQCRH, HIST2H2AC, PRDX5, HINT1, RASSF5, VPS35, NDUFV2, B2M, NDUFA7, SEC13, DUSP1, IMP3, H2AFZ, RAB27A, H2AFV, NME1, RPS26, MARCKS, SELL, EIF3I, ZYX, PTPN6, ADNP, SLC25A5, MYO1F
630	TCF12_H1-hESC_hg19	2.61e-02	0.46	-1.46	ANAPC13, RPL41, SEC13, HIBADH, ARL6IP1, RPS8, HIST1H2AH, GSTP1, UTP11L, FOS, COX5A, PSMB8, MRPL33, NME1, ATP5J2, HINT1, LAMP1, ERP29, AURKAIP1, EIF1B, TMEM14C
631	POLR2A_GM19099_hg19	1.33e-02	0.38	-1.46	SLC46A3, COPB2, TNFAIP8, ALAS1, YWHAB, GLRX, PIGX, EEF1B2, ATP5B, KRTCAP2, ARHGDIB, MYEOV2, HIST1H2AD, POLR2J, BRD3, GPX1, NUP210, IMP3, NDUFA2, SSR3, SSU72, NSMCE1, H2AFV, UBE2E2, COX6B1, ATP5J2, PPP1CA, RPS26, EEF1G, OSTM1, EIF3I, ZYX, DEGS1, EIF1B
632	CTCF_cortical plate_mm9	3.37e-02	0.49	-1.46	MRPS33, ARRB2, RPL10A, ATP5G2, MRPL33, RPS14, KRTCAP2, RPS6KA1, NDUFV2, POLR2J, SSR4, NUP210, DUSP1, RPS5, NDUFA3, RPL13A, RAB27A, CYBA, MRPL23, NME1, PPP1CA, RAB32, RPS26, 2010107E04RIK, 1810022K09RIK, SELL, BOLA2, S100A6, ADNP, AURKAIP1, CLEC2D, PRR13
633	REST_Panc1_hg19	1.66e-01	0.92	-1.46	RPS4X, RPS25, OSTM1, DUSP1, RPLP1, RPS3, RPS2, RPS11, FGD2, SEC11C, RPS12
634	TAF1_HeLa-S3_hg19	2.94e-02	0.48	-1.47	NDUFA9, NDUFA7, TNFAIP8, GPX1, MRPS24, RPS8, NSMCE1, RPL13A, IFI30, PGD, UBE2L3, APRT, C3, ATP5B, TMSB4X, ZYX, UQCRC2, RPS2, NDUFV2, EIF1B, POLR2L
635	CTCF_Caco-2_hg19	3.27e-01	1.49	-1.48	ALAS1, HIBADH, GSTP1, MRPS33, PRCP, RPL10A, MRPL12, RPS4X, PRDX5, HINT1, KRTCAP2, ALDH2, PSAP, TMEM208, SH3BGRL3, TIMM8B, NSMCE1, TALDO1, DYNLL1, ATOX1, PPP1CA, SELL, ERP29, DEGS1, TGFBI, ADNP, EIF1B
636	FOXA2_HepG2_hg19	2.12e-01	1.07	-1.48	MARCKS, DUSP1, HIST1H2AK, ARRB2, PYGL, DUSP6
637	TCF3_myocyte_mm9	1.98e-02	0.43	-1.49	C1QB, TRUB2, HIBADH, YWHAB, RPL10A, COX5A, GSPT1, ATP5B, PRDX5, FTL1, LGALS1, LAMP1, RPL36AL, PSAP, PIP4K2A, SH3BGRL3, MCL1, POLR2L, H2AFY, GPX4, DUSP1, MRPL23, AI467606, SAP30, PLA2G15, EEF1A1, MARCKS, DNAJC7, ZYX, DEGS1, ADNP, PPIA, CLEC2D
638	KDM1A_K562_hg19	2.69e-01	1.28	-1.49	SLC46A3, DBI, PYGL, RPL10A, COX5A, PIGX, ATP5L, FCRLA, PRDX5, LGALS1, ALDH2, PSAP, SUMO2, ACADM, TMEM14C, H2AFY, ANXA2, RPS8, SSU72, LYZ, RPS26, TYROBP, OCIAD1, UQCRC2, AURKAIP1, EIF1B
639	HDAC2_H1-hESC_hg19	3.10e-01	1.44	-1.49	COPB2, ANAPC13, GRN, IFITM1, ALAS1, GSTP1, ARRB2, ATP5G2, CENPA, UBE2L3, CLN5, HINT1, ALDH2, NPTN, EIF4H, ACADM, PRKACB, CHCHD1, BRD3, SEPT11, GPX1, CCDC56, NDUFA3, NSMCE1, ARPC5, ATOX1, HIGD2A, RBX1, EEF1A1, RPS26, MARCKS, PGP, DEGS1, ADNP
640	TEAD4_A549_hg19	1.43e-01	0.87	-1.5	GPX4, ANXA2, DUSP1, SSR3, GAPDH, APRT, HIST2H2AC, POLR2L
641	FOSL1_K562_hg19	1.76e-01	0.97	-1.5	GPX4, ANXA2, RPS8, HIST1H2AK, NME1, UBE2L3, EEF1A1, LGALS1, LAMP1, EIF3I, PSAP, RPS6KA1, ZYX
642	E2F6_HeLa-S3_hg19	1.95e-01	1.04	-1.5	ANAPC13, CCDC56, H2AFY, RPL31, GLO1, H2AFV, UTP11L, NUP160, PRDX4, LAMP1, ERP29, SLC25A5, RNF130, PPIA, NADK
643	SUPT20H_GM12878_hg19	3.70e-02	0.52	-1.5	NDUFA9, TRUB2, SEC13, TNFAIP8, RPS9, NDUFA2, SSU72, ATP5J2, HSP90B1, HIST2H2AC, EEF1A1, PLAC8, RPS4X, RPS14, LAMP1, TMEM208, HIST1H2AD, UQCRC2, CLEC2D, B2M
644	TCF12_myocyte_mm9	1.09e-01	0.76	-1.5	IFITM3, GPX4, 1500032L24RIK, GLRX, ATP5G2, AI467606, GSPT1, DUSP6, NME1, LY6C1, SAP30, PLA2G15, FTL1, TSPAN14, LGALS1, DNAJC7, FCGR4, CLEC2D, GAPDH
645	PAX5_GM12892_hg19	1.30e-01	0.83	-1.5	TIMM8B, SEC13, LAMP1, GNB2, CIB1, NDUFV2, CLEC2D, APRT
646	CTCF_cardiac fibroblast_hg19	2.69e-01	1.3	-1.51	IFITM2, GSTP1, MRPS33, MRPL12, RPL10A, UQCRH, RPS4X, KRTCAP2, PRDX5, HINT1, RPL36AL, TMEM208, SH3BGRL3, RPS11, POLR2J, TIMM8B, NFE2, NDUFA7, NSMCE1, MRPL23, DYNLL1, ATOX1, PPP1CA, SELL, RPL27A, TGFBI
647	RAD21_H1-hESC_hg19	2.67e-01	1.31	-1.53	TNFAIP8, ALAS1, HIBADH, GSTP1, MRPS33, POMP, CDCA7, PRCP, MRPL36, RPL10A, RPS4X, PRDX5, HINT1, KRTCAP2, LAMP1, TMSB4X, SH3BGRL3, RNF130, B2M, NFE2, NDUFA7, SEC13, SEPT11, ANXA3, MRPL23, DYNLL1, NME1, HIGD2A, SAP30, PPP1CA, EEF1A1, RPL27A, OCIAD1, ERP29, PTPN6
648	ZC3H11A_CH12.LX_mm9	6.24e-02	0.63	-1.54	IFITM3, SAMD9L, GRN, DUSP1, RAB27A, PRCP, ARRB2, DUSP6, NME1, UBE2L3, EEF1G, EEF1A1, TSPAN14, MARCKS, SUMO2, ZYX, OCIAD1, CDK2AP2, PTPN6, DYNLRB1, CLEC2D, PPIA, CNIH4
649	CTCF_GM12864_hg19	2.44e-01	1.23	-1.54	SLC46A3, TIMM8B, NDUFA7, TPI1, IFITM2, GSTP1, MRPS33, NSMCE1, TALDO1, PRCP, DYNLL1, RPL10A, RPS4X, PRDX5, HINT1, KRTCAP2, ZFP36, DOK3, SELL, ERP29, TMEM208, SH3BGRL3, ADNP, EIF1B
650	CEBPB_HCT116_hg19	6.20e-02	0.63	-1.54	GPX4, SLPI, H2AFZ, HIST1H2AH, LCN2, DBI, HIST2H2AC
651	CTCF_CH12.LX_mm9	1.06e-02	0.39	-1.55	IFITM3, SLC46A3, SAMD9L, ARRB2, ATP5G2, RPL10A, MRPL33, RPS4X, RPS14, KRTCAP2, HINT1, TUBB5, RASSF5, PIP4K2A, HIST1H2AI, SSR4, DUSP1, H2AFZ, RPS5, H2AFV, RPL13A, FOS, NME1, RAB32, COX7A2L, 2010107E04RIK, BOLA2, S100A6, LY6D, ERH, IRF5, ADNP, AURKAIP1, PRR13, GRN, MRPS33, PLD4, PRCP, NUP160, PSMB10, PSMA7, CLN5, EIF4H, NDUFV2, POLR2J, TIMM8B, NDUFA3, RAB27A, ARPC5, MRPL23, PPP1CA, CYBASC3, SELL, OSTM1, 1810022K09RIK, CLEC2D, ITM2B, H2-AB1
652	STAT2_K562_hg19	3.85e-02	0.54	-1.55	IFITM3, IFITM1, SAMD9L, IFITM2, IFI27, B2M, NADK
653	CTCF_SK-N-SH_hg19	3.09e-01	1.5	-1.56	GRN, IFITM2, ARL6IP1, GSTP1, MRPS33, CDCA7, PRCP, ARRB2, RPL10A, MRPL12, UQCRH, RPS4X, RPS14, PRDX5, HINT1, KRTCAP2, LAMP1, TMSB4X, SH3BGRL3, VPS35, OSTF1, POLR2J, CHCHD1, SERF2, NDUFA7, SEC13, SEPT11, IMP3, NSMCE1, H2AFV, RAB27A, DYNLL1, MRPL23, PGD, PPP1CA, NME1, RPS26, RAB32, RPS25, SELL, CDK2AP2, IRF5, AURKAIP1, EIF1B, ITM2B
654	SMARCC2_HeLa-S3_hg19	1.13e-01	0.81	-1.56	ANAPC13, NFE2, NEDD8, PRCP, MRPL36, ATP5G2, UQCRH, LAMP1, DNAJC7, GNB2, NPTN, UQCRC2, LY6E
655	SIN3A_CH12.LX_mm9	1.33e-02	0.41	-1.57	SAMD9L, GSTP1, RPLP1, PRCP, ETFB, MRPL12, CENPA, GABARAP, ATP5L, KRTCAP2, ALDH2, H2-OB, POLR2G, SH3BGRL3, NDUFV2, PRKACB, PSENEN, TIMM8B, SSR4, ANXA3, NDUFA2, RNASE6, OSM, RAB27A, FOS, DYNLL1, AI467606, PLA2G15, TSPAN14, DOK3, EIF3I, RNF181, ERH, DYNLRB1
656	CTCF_HL-60_hg19	2.69e-01	1.35	-1.58	SLC46A3, IFITM2, ALAS1, GSTP1, MRPS33, RPL10A, RPS4X, KRTCAP2, PRDX5, HINT1, TMEM208, SH3BGRL3, TIMM8B, RPS8, TALDO1, DYNLL1, PPP1CA, NME1, RAB32, RPS26, DOK3, SELL, ERP29, AURKAIP1, EIF1B, ITM2B
657	CTCF_pancreas_hg19	2.69e-01	1.36	-1.58	IFITM2, GSTP1, MRPL12, RPL10A, UQCRH, PIGX, RPS4X, KRTCAP2, HINT1, PRDX5, SH3BGRL3, POLR2J, B2M, NFE2, NDUFA7, NSMCE1, SSU72, TALDO1, DYNLL1, MRPL23, HNRNPAB, ATOX1, PPP1CA, RPS25, SELL, CDK2AP2
658	EP300_ECC-1_hg19	1.14e-01	0.82	-1.58	SLPI, MRPS24, LAMP1, DUSP1, GNB2, LCN2, TALDO1, FOS, RNF130, POLR2L, APRT
659	MAX_MCF-7_hg19	3.69e-02	0.55	-1.58	RPS9, NDUFA7, CCDC56, RPS8, HIST1H2AH, IMP3, NSMCE1, DBI, MRPL12, RPL10A, CENPA, HIGD2A, RBX1, EEF1G, EEF1A1, PRDX4, NPTN, TMEM208, NDUFV2, B2M, CHCHD1, TMEM14C
660	TCF12_A549_hg19	4.90e-02	0.6	-1.59	RPL41, NDUFB8, SEC13, HIBADH, CCDC56, ARL6IP1, RPS8, DBI, UTP11L, HIGD2A, HIST2H2AC, NME1, ATP5J2, UBE2L3, EEF1A1, EEF1G, RPS26, KRTCAP2, MYEOV2
661	MEF2A_K562_hg19	1.56e-01	0.97	-1.6	FCRLA, HIST1H2AI, RPLP1, HIST1H2AK, ACADM, HIST2H2AC
662	WHSC1_K562_hg19	2.05e-01	1.14	-1.6	HIBADH, GLO1, PIGX, MRPL33, ATP5L, C3, HINT1, ZFP36, PSAP, ACADM, RNF130, RPS12, H2AFZ, HIST1H2AH, NDUFA3, ARPC5, LYZ, COX6B1, NME1, RBX1, SAP30, EEF1A1, OSTM1, OCIAD1, DEGS1, AURKAIP1, ITM2B
663	CTCF_GM12871_hg19	2.63e-01	1.36	-1.6	GSTP1, MRPS33, RPL10A, CLN5, RPS4X, PRDX5, ZFP36, HINT1, KRTCAP2, TMEM208, SH3BGRL3, OSTF1, POLR2J, NDUFA7, DUSP1, NSMCE1, TALDO1, DYNLL1, MRPL23, NUDT16L1, PPP1CA, DOK3, SELL, ERP29, EIF1B, GAPDH
664	POLR2AphosphoS5_HepG2_hg19	1.66e-02	0.44	-1.6	GRN, NDUFB8, ALAS1, HIBADH, POMP, HP, SLC40A1, PRCP, PLAC8, UBL5, LGALS1, ALDH2, RPL36AL, HIST1H2AD, MYEOV2, POLR2G, B2M, CHCHD1, TXNDC5, POLR2L, MRPS24, HIST1H2AK, SHFM1, ATOX1, COX6B1, EIF3I, CDK2AP2, CNIH4, LY6E
665	ZNF263_K562_hg19	1.52e-01	0.96	-1.61	SEPT11, IMP3, UBE2E2, FOS, CORO1A, UBE2L3, HIGD2A, RPS25, RNPEP, NPTN, ZYX, PIP4K2A, DEGS1, EIF1B
666	CTCF_WERI-Rb-1_hg19	2.02e-01	1.14	-1.61	HIBADH, GSTP1, MRPS33, PRCP, MRPL12, RPL10A, RPS4X, PRDX5, HINT1, KRTCAP2, PSAP, SH3BGRL3, TIMM8B, NFE2, NDUFA7, NSMCE1, TALDO1, DYNLL1, MRPL23, PGD, NUDT16L1, DNAJC7, SELL, ERP29, EIF1B
667	ZNF384_ES-E14_mm9	3.37e-02	0.54	-1.62	TRUB2, SAMD9L, GRN, TNFAIP8, CBFB, WDR1, GLO1, DBI, CIB1, ATP5G3, ARRB2, ATP5G2, EEF1B2, TMSB4X, RPS6KA1, HIST1H2AF, CHCHD1, PSENEN, CD52, RPL41, RPS8, NDUFA3, FOS, DYNLL1, SAP30, RPS26, RPS25, GNB2, BOLA2, OCIAD1, ERH, PRR13
668	ETS1_A549_hg19	1.60e-02	0.45	-1.63	GRN, MRPL36, RPL10A, MRPL33, UBL5, KRTCAP2, RPS3, TMEM208, CHCHD1, TIMM8B, RPS9, NDUFA7, SEC13, CCDC56, NDUFA2, SSR3, SSU72, DYNLL1, NME1, ATP5J2, EEF1G, RPS26, RPS25, EIF3I, RPL29, CNIH4
669	POU2F2_GM12878_hg19	1.46e-02	0.44	-1.63	ANAPC13, GLO1, ATP5G3, CFP, ATP5B, UBL5, KRTCAP2, TMEM208, MYEOV2, CHCHD1, RPL41, SEC13, SEPT11, NDUFA7, GPX1, MRPS24, GPX4, SSU72, NSMCE1, FOS, HNRNPAB, ATOX1, COX6B1, SLC25A5, AURKAIP1, CLEC2D
670	GABPA_HepG2_hg19	9.94e-03	0.4	-1.63	MTCH1, ANAPC13, WDR1, YWHAB, RPLP1, MRPS33, ATP5C1, DBI, MRPL12, PSMA7, MRPL33, UBE2L3, CST3, ATP5B, RPS14, UBL5, PRDX5, RPL36AL, RPS3, TMEM208, POLR2G, TMEM14C, TXNDC5, TIMM8B, RPL41, SEC13, SHFM1, SSR3, NSMCE1, UTP11L, MRPL23, NME1, HIGD2A, COX6B1, RPS26, OSTM1, EIF3I, SFXN1, PTPN6, RPL29, EIF1B
671	POLR2A_ECC-1_hg19	3.24e-02	0.54	-1.63	NDUFA7, TNFAIP8, ALAS1, MRPS24, ARL6IP1, NSMCE1, ETFB, CORO1A, ATOX1, PSMA7, NME1, ATP5L, COX6B1, RAB32, UBL5, MARCKS, LGALS1, RPL36AL, RASSF5, RPS6KA1, PIP4K2A, IRF5, CHCHD1
672	TAF1_GM12878_hg19	1.55e-02	0.44	-1.63	SEPT11, GPX1, CCDC56, ARL6IP1, DUSP1, NSMCE1, DBI, FOS, ATP5G3, IFI30, HNRNPAB, NME1, COX6B1, RPS14, UBL5, COX7A2L, RPL36AL, RASSF5, ARHGDIB, PIP4K2A, HIST1H2AD, RPS11, CHCHD1, SEC11C
673	CTCF_brain microvascular endothelial cell_hg19	1.98e-01	1.15	-1.64	TIMM8B, NFE2, NDUFA7, HIBADH, GSTP1, MRPS33, CDCA7, NSMCE1, PRCP, DYNLL1, MRPL23, RPL10A, MRPL12, ATOX1, PPP1CA, RPS4X, PRDX5, HINT1, KRTCAP2, SELL, TMEM208, SH3BGRL3, TGFBI, RPL29
674	KDM5B_K562_hg19	2.05e-01	1.17	-1.64	COPB2, ANAPC13, TNFAIP8, HIBADH, YWHAB, CORO1A, MRPL33, PIGX, ATP5L, FCRLA, C3, EEF1B2, RPL36AL, VPS35, POLR2J, CAMP, SEC11C, FCER1G, MRPS24, NSMCE1, UTP11L, LYZ, PLA2G15, RNF181, UQCRC2, MYO1F, LTF
675	CTCF_endothelial cell of umbilical vein_hg19	2.97e-01	1.52	-1.64	IFITM3, IFITM2, ALAS1, HIBADH, MRPS33, GSTP1, SLC40A1, MRPL12, RPL10A, CENPA, NUP160, CLN5, RPS4X, PRDX5, KRTCAP2, HINT1, TMEM208, SH3BGRL3, OSTF1, POLR2J, SERF2, NDUFA7, SSR4, DUSP1, SSR3, NSMCE1, TALDO1, NUDT16L1, DYNLL1, PGD, MRPL23, ATOX1, PPP1CA, ATP5J2, NME1, EEF1G, RAB32, DNAJC7, SELL, ERP29, TGFBI, RPL29, EIF1B
676	ELF1_A549_hg19	2.06e-02	0.48	-1.65	MTCH1, COPB2, GRN, RPL10A, UBE2L3, RPS4X, EEF1B2, RPS14, UBL5, RPL36AL, PSMB1, TMEM208, MYEOV2, RPS11, MCTS1, TIMM8B, SEC13, CCDC56, SHFM1, NDUFA2, DYNLL1, COX6B1, RPS26, OSTM1, EIF3I, S100A6, IRF5, RPL29, AURKAIP1
677	EZH2_HeLa-S3_hg19	1.52e-01	0.99	-1.65	NDUFB8, ALAS1, PRCP, ATP5G2, PSMB10, NUP160, MRPL33, C3, KRTCAP2, PRDX5, RNPEP, CCL3, VPS35, RPS5, PRG2, COX6C, DUSP6, NME1, CYBASC3, EEF1G, COX7A2L, SLPI, OCIAD1, PGP, CDK2AP2, PRTN3, IRF5, EIF1B
