	SC	BMC
SNAPC3	-0.599881921	0.345812082
SNAPC4	-0.801637058	-0.278036569
SNAPC5	0.532732542	0.575555047
SNAPIN	0.103046471	0.192993065
SNCA	0.505621882	-0.889375505
SNCAIP	0.0	0.874469118
SNCB	-0.874469118	-0.866733469
SNCG	-0.212993723	-0.85025288
SND1	0.457177826	-0.156209204
SND1-PENDING	-0.03170886	-1.736965594
SNED1	0.341036918	0.647698256
SNF1LK	-2.56822759	-0.918470115
SNF1LK2	-1.489714186	-0.1740294
SNF8	0.237871408	-0.0981419
SNHG10	-0.231209446	-0.542367279
SNHG11	-0.635003183	-0.056955885
SNIP1	-0.081458197	-0.213296836
SNN	-1.006586352	1.118379026
SNORA65	-1.099520933	-0.013394557
SNORA69	-1.350687088	0.261328084
SNORA70	-0.94552058	0.204858792
SNORD22	-0.924051147	0.251538767
SNPH	-1.438573014	0.03562391
SNRK	0.32767462	0.69512493
SNRP70	-0.358562514	-0.307005509
SNRPA	0.084117556	0.119090574
SNRPB	0.24330034	-0.028042765
SNRPB2	-1.281770968	-0.519374159
SNRPD1	0.075209171	0.002436952
SNRPD2	-0.042171642	0.043794821
SNRPD3	0.191857853	-0.012280596
SNRPE	1.137503524	-0.874469118
SNRPF	0.166125934	0.129749648
SNRPG	-0.050675561	-0.074595241
SNTA1	1.326650505	-0.618909833
SNTB1	-1.349584438	-0.142444265
SNTB2	0.517664111	0.610307795
SNTG1	-0.479992941	0.485426827
SNTG2	-1.600904045	-0.357552005
SNUPN	-0.295914349	-0.019379777
SNURF	1.443786438	1.015266757
SNW1	-0.549522831	-0.294512637
SNX1	1.050362273	-0.006117068
SNX10	1.512011462	0.467414757
SNX11	0.166419266	0.330464255
SNX12	0.460973783	0.079829024
SNX13	-0.195613587	0.325147732
SNX14	0.145165807	0.001803933
SNX15	0.218753844	-0.615602514
SNX16	-0.425182057	-1.085081501
SNX17	-0.056287132	-0.007457048
SNX18	0.740228381	0.457549001
SNX19	-0.01282404	0.482392767
SNX2	-0.896685681	0.425910278
SNX20	-0.186294963	1.383515893
SNX21	1.256339753	0.83824893
SNX22	0.36923381	-1.644847392
SNX24	1.796214364	-0.523264646
SNX25	-0.215370195	0.404390255
SNX26	0.647698256	-1.595850817
SNX27	0.281840886	0.494204552
SNX29	-1.855610091	-0.830074999
SNX3	0.642888696	-0.434361505
SNX30	-1.530684033	0.435667
SNX31	0.975752454	0.0
SNX33	-0.222392421	0.338524605
SNX4	0.186493133	0.672104787
SNX5	-0.431265961	0.190854022
SNX6	0.230408305	0.913830615
SNX7	1.727315424	0.163498732
SNX8	-1.125725021	-0.082448336
SNX9	-0.929560854	0.308807173
SOAT1	0.032593832	-0.044828243
SOAT2	0.48174178	0.057054689
SOBP	0.047305715	-0.397335498
SOCS1	-1.608517229	-0.096215315
SOCS2	-1.221257484	-0.245701868
SOCS3	-1.416692864	0.040641984
SOCS4	-0.561746217	-0.426385177
SOCS5	-1.848901701	-0.078667257
SOCS6	0.615387395	-0.044807795
SOCS7	-0.499177797	-0.638812475
SOD1	-0.110256075	-0.623432904
SOD2	0.033661763	-0.241736275
SOD3	0.097610797	0.157541277
SOHLH1	0.898716664	0.637429921
SOHLH2	0.91753784	0.621488377
SOLH	-0.346634607	-0.339289256
SON	-0.355975576	0.545621609
SORBS1	0.148098639	-2.0
SORBS2	-0.403896942	-0.941897045
SORBS3	-0.296981738	0.178970141
SORCS1	0.517399217	0.731511164
SORCS2	-0.180572246	1.408084739
SORCS2-PENDING	0.163498732	-0.190102883
SORCS3	0.552541023	-0.137503524
SORD	1.389720065	0.199426734
SORL1	-0.851111623	0.381105233
SORT1	1.592359645	0.019906208
SOS1	0.135351853	-0.235378063
SOS2	0.489629875	-0.088177183
SOST	0.0	0.263034406
SOSTDC1	-0.810522201	-1.61667136
SOX1	0.181606806	-1.556393349
SOX10	0.765534746	-0.618129365
SOX11	-0.239187664	-0.195256291
SOX12	0.730977524	-0.404720208
SOX13	2.022936811	0.062156476
SOX14	-0.132755209	1.154328146
SOX15	-0.180572246	0.0
SOX16	-0.523561956	-0.584962501
SOX17	0.070389328	-0.489805268
SOX18	1.35614381	-0.066342495
SOX2	0.10433666	0.0
SOX21	-0.202816883	0.395928676
SOX3	0.243271151	0.874469118
SOX30	0.080170349	-1.222392421
SOX4	0.595059466	0.261224627
SOX5	0.450392776	-0.057947349
SOX6	1.800390974	-1.688055994
SOX7	0.373043411	-0.415037499
SOX8	0.084612228	-0.205675026
SOX9	-0.357552005	-0.30256277
SP1	0.249752885	-0.191654556
SP100	-0.848873192	0.331340419
SP140	-1.128316757	-0.22902116
SP2	-0.874469118	-0.469795307
SP3	-0.628993083	-0.340001707
SP4	-0.761389068	-0.366932797
SP5	-0.793549123	-1.093109404
SP6	-0.627341103	0.455194626
SP7	2.191141487	1.05626822
SP8	-0.984786906	0.466781074
SP9	0.216811389	0.736965594
SPA17	-0.61667136	0.180572246
SPACA3	-0.707819249	0.786596362
SPACA4	-1.008267616	0.975337946
SPACA5	-0.137503524	0.843274496
SPAG1	-0.696607857	0.36705747
SPAG11	0.0	1.263034406
SPAG16	-0.367731785	1.125530882
SPAG17	0.584962501	1.409390936
SPAG4	-1.330033145	-0.211504105
SPAG4L	0.26052755	-0.382469637
SPAG5	1.757657669	-0.652320911
SPAG6	0.131244533	-1.913288367
SPAG7	0.51324262	0.204047278
SPAG8	-0.47533801	0.018859027
SPAG9	-0.71879982	-0.520664007
SPAM1	0.0	0.093109404
SPARC	2.814968106	0.789987053
SPARCL1	0.736965594	-0.30256277
SPAST	0.444285727	0.130830271
SPATA1	1.282933963	1.5360529
SPATA13	-0.909751976	-0.304204013
SPATA16	0.187627003	0.647698256
SPATA17	0.0	-0.180572246
SPATA18	0.883186335	0.255257055
SPATA19	0.058893689	0.662003536
SPATA2	-0.073657042	-0.227268043
SPATA20	0.0	-0.452512205
SPATA21	-0.857395605	-0.174497731
SPATA22	-0.294447358	0.271302022
SPATA2L	-0.531551508	0.463482239
SPATA3	0.519374159	-0.378511623
SPATA4	0.61667136	-0.450661409
SPATA5	-0.37036845	0.280107919
SPATA5L1	0.288187883	1.077139398
SPATA6	-1.192252561	0.122022096
SPATA7	-1.282933963	-1.150559677
SPATA9	0.476438044	1.962525295
SPATC1	-0.263034406	-0.060120992
SPATS1	-0.490986353	-1.685364398
SPATS2	-1.159198595	-0.811927652
SPC24	0.520730174	-0.19893882
SPC25	1.852797893	-0.336541901
SPCS1	0.466280197	0.065357859
SPCS2	-0.683026787	-0.371630712
SPCS3	1.271514805	0.287036461
SPDEF	0.289506617	0.678071905
SPDYB	-0.137503524	1.070389328
SPECC1	0.822499686	-1.632684375
SPECC1L	-0.362177376	-0.127964082
SPEER1-PS1	1.909234536	-0.187627003
SPEER2	-0.652076697	0.853158612
SPEER3	1.767165832	-0.263034406
SPEER4A	0.238159737	0.707819249
SPEER4B	-0.736965594	-0.341036918
SPEER4C	0.874469118	-1.440572591
SPEER4D	0.278716028	-0.793549123
SPEER4E	-0.847996907	-0.175086707
SPEER4F	-0.192645078	-0.378511623
SPEER5-PS1	-0.093109404	-0.341036918
SPEER6-PS1	0.534336428	1.61667136
SPEER7-PS1	0.519374159	0.263034406
SPEER8-PS1	-0.090765464	-0.465663572
SPEER9-PS1	-0.618129365	0.072149786
SPEF1	0.913288367	-0.726239188
SPEN	-0.02075856	-0.591154334
SPERT	1.453717967	0.445411148
SPESP1	1.201633861	0.0
SPG20	0.100965146	0.102858813
SPG21	0.064348011	0.490277586
SPG7	-0.406298681	-0.171926267
SPHK1	2.112860838	-1.609055781
SPHK2	-0.017337316	-0.318870684
SPI15	0.366427555	-0.415037499
SPI2-1	0.490986353	-0.362570079
SPIB	-0.030570315	0.546573672
SPIC	1.340682055	-0.741202587
SPIN	0.523561956	0.484885072
SPIN1	0.295984828	0.056902391
SPIN2	0.081136763	0.16175107
SPIN4	1.070389328	0.900464326
SPINK10	-0.222392421	-1.341036918
SPINK11	1.242856524	-0.559427409
SPINK12	-0.455679484	1.201633861
SPINK2	2.124482031	-0.76050831
SPINK3	-0.293731203	-0.620411337
SPINK4	0.426264755	0.773724144
SPINK5	0.222392421	-0.137503524
SPINK6	0.0	0.047305715
SPINK8	0.0	-0.928446739
SPINLW1	0.0	-1.179323699
SPINT1	1.686048626	0.744440715
SPINT2	0.300659478	-0.91753784
SPINT4	-0.925999419	0.575502171
SPIRE1	0.911943823	-1.277901963
SPIRE2	1.123988717	-0.415037499
SPN	-0.12043001	0.069491664
SPNA1	1.384026871	0.039941353
SPNA2	-0.730822951	0.185177085
SPNB1	0.914597635	-1.255747676
SPNB2	-1.527758325	-0.362056208
SPNB3	0.30256277	1.125530882
SPNB4	-0.497499659	0.222392421
SPNR	-1.455617125	-0.198643819
SPNS1	-0.287253286	0.063193826
SPO11	0.195130341	1.248743748
SPOCK1	0.037474705	0.0
SPOCK2	-0.498805857	-0.31748219
SPOCK3	0.180572246	-0.847996907
SPON1	0.180572246	0.797507136
SPON2	-0.54485574	-1.050844569
SPOP	0.137665748	-0.017895675
SPOPL	-0.479167837	0.700439718
SPP1	2.938599455	0.957939457
SPP2	0.715023041	-0.440572591
SPPL3	0.186644687	-0.187026888
SPR	0.847170384	-0.127213325
SPRED1	0.792783564	-0.324564288
SPRED2	-0.125530882	-1.213595473
SPRED3	1.088536675	0.016873819
SPRN	-0.790546634	0.788495895
SPRR1A	0.011777168	-0.409875794
SPRR1B	-0.828233652	-0.686633919
SPRR2A	-0.017361161	-0.553636167
SPRR2B	-0.584962501	-0.30256277
SPRR2D	0.549338591	-1.321928095
SPRR2E	0.485426827	0.444784843
SPRR2F	1.355480655	-0.296981738
SPRR2G	-0.718229032	-1.046293652
SPRR2H	0.48112669	0.707819249
SPRR2I	0.493814613	0.093109404
SPRR2J	0.30256277	-0.906890596
SPRR2K	0.0	0.900464326
SPRR3	0.137503524	-0.222392421
SPRR4	0.362570079	-1.231325546
SPRY2	0.0	0.862496476
SPRY3	-1.169925001	-0.30256277
SPRY4	0.889817082	0.539733247
SPRYD3	1.866733469	-0.91020333
SPRYD4	-0.181356	-0.194190878
SPSB1	-1.596421616	-0.992768431
SPSB2	1.234325451	0.600839409
SPSB3	-0.079511919	-0.499773008
SPSB4	2.555337332	1.562732553
SPT1	1.488286481	1.328622747
SPTLC1	0.075919198	0.286785143
SPTLC2	1.529253068	0.793723056
SPTLC3	1.540568381	-1.137503524
SPZ1	-0.328054198	0.519374159
SQLE	0.292650887	0.130523652
SQRDL	2.225009952	0.180448728
SQSTM1	-0.952371748	-0.28937623
SRA1	0.033238957	-0.004495159
SRB1	-0.268995964	3.20343e-16
SRBD1	-0.450661409	-1.411426246
SRC	-0.501749132	-1.10433666
SRCASM	0.46712601	-1.900464326
SRCRB4D	0.180572246	-0.072756342
SRCS2	-0.222392421	0.175086707
SRD5A1	0.789320999	0.591194454
SRD5A2	-1.45169597	0.543142325
SRD5A2L2	0.222392421	-0.093109404
SRD5A3	0.722914136	0.410475614
SREBF1	0.813988014	0.360881729
SREBF2	-0.900448235	-0.210180329
SRF	-0.406928393	0.264742748
SRFBP1	0.14719126	0.04548277
SRGAP1	-0.647698256	-0.683526335
SRGAP2	-0.230244471	0.412363365
SRGAP3	-0.484595542	-0.489655541
SRGN	-1.167010065	0.49830588
SRI	0.380539761	0.085311388
SRISNF2L	1.160464672	-0.068479738
SRL	1.041820176	0.553691039
SRM	0.818067535	0.2428482
SRMS	-0.721813369	1.172836597
SRP14	0.202550391	0.056934951
SRP19	0.543361596	-0.440464577
SRP54	0.625199632	-0.008197153
SRP54B	0.728697978	-0.180572246
SRP68	0.437547766	-0.303004535
SRP72	0.458693227	-0.007245188
SRP9	1.506090495	0.866603395
SRPK1	-0.522037419	-0.030427034
SRPK2	0.109081522	0.650176955
SRPK3	-1.375790149	0.217882369
SRPR	1.512557191	0.801053405
SRPRB	0.488268559	-0.392041494
SRPX	-0.042435266	-1.182864057
SRPX2	1.502500341	1.08246216
SRR	-1.026641476	-0.440644421
SRRD	-1.1303608	0.161376081
SRRM1	-1.152318058	-0.675582353
SRRM2	-0.742598378	-0.053748995
SRRP	0.647698256	-1.065588342
SRRP86	0.169925001	-0.178337241
SRST	0.0	0.0
SRXN1	0.419225296	-0.466642534
SRY	0.137503524	0.821029859
SS18	0.074430851	0.497840521
SS18L1	-0.498026864	0.085729874
SSB	-0.930737338	-0.859822342
SSBP1	0.530428952	0.056702949
SSBP2	1.233590628	-0.137333405
SSBP3	0.2920834	-1.055553188
SSBP4	0.456721287	0.12149736
SSFA1	-0.847996907	0.561878888
SSFA2	-0.786300975	-0.042026795
SSH1	-0.914851881	-0.61667136
SSH2	-1.170699187	0.68993206
SSH3	0.149975412	-0.036296129
SSNA1	0.946267396	-0.073581766
SSPN	-0.079841614	2.538739484
SSPO	0.847996907	0.647698256
SSR1	0.36524918	-0.334169654
SSR2	0.615076305	0.20333734
SSR3	0.779287243	0.153903809
SSR4	0.575371513	0.109426465
SSRP1	0.185396178	-0.30912856
SSSCA1	0.347190785	-0.067042895
SST	0.30256277	1.519374159
SSTR1	-0.106915204	-0.338801913
SSTR2	0.449307401	-0.23786383
SSTR3	0.180572246	0.180572246
SSTR4	0.371968777	-0.093109404
SSTR5	0.0	0.047305715
SSTY1	0.249978253	0.0
SSTY2	0.0	-0.807354922
SSU72	0.455871057	0.614706014
SSX2IP	1.183335334	-1.432448484
SSX9	-0.161463423	-1.916476644
SSXB10	0.736965594	-0.06608919
SSXB2	-0.9510904	-0.707819249
SSXB3	0.137503524	0.0
SSXB5	0.032421478	0.263034406
SSXB9	0.0	-0.30256277
ST13	-0.005500178	-0.115691975
ST14	-0.099535674	0.260062839
ST18	0.765534746	1.115477217
ST3GAL1	-0.053637964	-0.691792992
ST3GAL2	0.590961241	-0.602240492
ST3GAL3	-0.872583169	-0.76482292
ST3GAL4	0.562301903	0.155188122
ST3GAL5	1.270222838	-0.605028124
ST3GAL6	-0.546373378	-0.293601159
ST5	1.186643772	-1.653439658
ST6GAL1	-0.972730888	1.159785175
ST6GAL2	0.536753408	-0.905140814
ST6GALNAC2	1.348563221	-1.005581032
ST6GALNAC3	-3.232660757	-1.050626073
ST6GALNAC4	-0.065974037	0.654256406
ST6GALNAC5	-0.093109404	-0.330148602
ST6GALNAC6	0.94753258	0.055495113
ST7	1.590386173	-0.589506426
ST7L	0.116300909	0.340263217
ST8SIA1	0.224317298	0.232446086
ST8SIA2	0.0	0.0
ST8SIA3	-0.093109404	1.222392421
ST8SIA4	0.420426729	0.874105947
ST8SIA5	-1.123988717	-0.752072487
ST8SIA6	1.253756592	1.032914622
STAB1	2.557070183	0.135999541
STAB2	1.401362562	-0.982359841
STAC	0.034765418	1.0
STAC2	-1.864225751	0.463400521
STAC3	-0.965648495	0.23878686
STAG1	0.093276683	-0.426931178
STAG2	-0.169227542	0.03925046
STAG3	0.558587085	1.697038471
STAM	0.411314413	-0.087132592
STAM2	-0.321928095	0.394114726
STAMBP	0.22424965	0.196083306
STAMBPL1	-0.258888728	0.965292766
STAP1	-0.766906876	1.176051964
STAP2	1.0	-0.205584134
STAR	1.070389328	-0.874469118
STARD10	0.141355849	-1.641373723
STARD13	0.680931559	-0.289506617
STARD3	0.244605845	0.396497369
STARD3NL	0.764630396	0.532850468
STARD4	0.041037927	0.108592561
STARD5	0.695712962	0.660225732
STARD6	-0.061029433	0.26934818
STARD7	0.25962881	0.203951707
STARD8	2.344998036	0.267534877
STARD9	0.314510623	0.092258508
STAT1	0.66979592	0.83872831
STAT2	-0.16822127	0.122772382
STAT3	-0.873453396	0.281096476
STAT4	-1.476957487	0.505152157
STAT5A	-0.207470848	0.333919632
STAT5B	1.242856524	0.245112498
STAT6	-0.351005328	0.61129261
STATIP1	-0.090920638	0.038797499
STAU1	-0.340222066	-0.112802428
STAU2	-0.122713117	0.505557782
STBD1	0.795766948	-0.655088587
STC1	0.367456435	0.453717967
STC2	-0.695993813	0.486930418
STCH	0.106915204	0.707819249
STEAP1	0.40599236	-0.192645078
STEAP2	0.120294234	-0.053439259
STEAP3	0.074000581	0.371094152
STEAP4	0.614108846	-0.906890596
STFA1	5.621051781	1.379896674
STFA2	6.103433528	0.837716684
STFA2L1	2.990477226	1.25581046
STFA3	-0.765534746	-0.093109404
STIL	-0.11321061	-0.523186303
STIM1	-0.85329572	-0.099458107
STIM2	-0.554075455	-0.138989248
STIP1	-0.439664385	-0.349509362
STK10	-0.609586288	1.081136763
STK11	-0.182529234	-0.420413222
STK11IP	-2.099878642	-0.907237773
STK16	0.064917477	0.264009529
STK17B	-1.262452006	0.861332601
STK18	0.934323826	0.809210479
STK19	-0.19759996	-0.13467748
STK22A	0.795180208	0.289506617
STK22B	0.75576319	-0.090197809
STK22S1	0.0	0.0
STK24	-0.333161747	0.05474622
STK25	0.102709921	0.413698571
STK3	0.821234511	-0.191922104
STK31	0.0	0.0
STK32A	1.11345805	-0.929116514
STK32B	1.136321471	0.615659298
STK32C	-0.037719666	1.242856524
STK33	1.047305715	-0.047828525
STK35	0.182591413	-1.058459731
STK36	0.048094288	-0.144389909
STK38	-0.523561956	0.0
STK38L	-0.46265552	-0.474839686
STK39	0.213955584	0.396026152
STK4	-0.475080044	0.215917024
STK40	-0.800306292	-0.405603682
STMN1	1.706773565	-0.416044076
STMN2	-0.2255597	-1.362570079
STMN3	0.222392421	-0.46712601
STMN4	0.647698256	0.0
STOML1	-0.275278002	0.537265759
STOML2	1.182765347	-0.063078683
STOML3	0.847996907	-0.889817082
STON2	-1.296617006	1.450661409
STOX1	0.415037499	0.263034406
STRA13	0.798669194	-0.241300884
STRA6	-0.023846742	-0.450661409
STRA8	0.0	0.0
STRAP	-0.483591281	-0.037899582
STRBP	-0.601676086	-0.141950952
STRC	0.0	-0.502500341
STRM	-0.321928095	-0.222392421
STRN	0.471823525	-0.152306149
STRN4	0.018204595	-0.428212888
STS	-0.646820971	0.509013647
STT3A	0.352116364	-0.079571414
STT3B	-0.473080176	-0.070707311
STUB1	0.177320184	-0.173497236
STX11	0.187047203	0.420659011
STX12	1.219600828	-0.029625169
STX16	0.725140159	0.652076697
STX17	1.257797757	0.170262435
STX18	0.336069263	0.791564169
STX19	-1.26459492	1.162620201
STX1A	-1.72309948	-0.194945416
STX1B	-0.555215157	0.453717967
STX1B1	0.0	0.511500339
STX2	0.816288047	-0.724518431
STX3	1.548802837	0.539046666
STX4A	-0.118004284	0.276963357
STX5A	-0.338752877	-0.221246971
STX6	-0.071056162	0.01953217
STX7	0.142941352	0.520877969
STX8	-0.11183183	0.297287369
STXBP1	0.378511623	0.227410496
STXBP2	-0.128281493	-0.107630919
STXBP3	-0.918901575	-0.863678529
STXBP3A	-1.023846742	0.592575685
STXBP4	-0.75161237	-1.115477217
STXBP5	0.398290996	0.21863557
STXBP5L	-0.016873819	-0.546972915
STXBP6	-0.626541604	0.0
STYX	-0.442067331	0.050601061
STYXL1	0.097297201	-0.555215157
SUCLA2	1.222392421	0.903323981
SUCLG1	0.336361596	0.182394353
SUCLG2	-0.126590674	0.04508789
SUCNR1	0.0	0.255257055
SUDS3	-0.168147789	-0.107089483
SUFU	-0.817796669	-0.025535092
SUGT1	0.870489267	-0.509896686
SUHW2	-0.228515465	0.00399086
SUHW4	-0.412547947	-0.565280135
SUI1-RS1	-0.364998294	-0.189164237
SULF1	-0.117039421	-0.0118741
SULF2	0.400889237	0.385653692
SULT1A1	0.557252266	-0.395881835
SULT1B1	0.180572246	0.596644306
SULT1C1	0.30256277	-1.5360529
SULT1C2	0.519374159	-1.054447784
SULT1D1	-0.79970135	0.975752454
SULT1E1	-0.584962501	-0.853158612
SULT2A1	0.09557766	0.448984831
SULT2B1	0.402546555	0.266280065
SULT3A1	1.023846742	0.0
SULT4A1	0.294447358	0.0
SULT5A1	0.812914447	-0.226770862
SUMF1	0.0	-0.120294234
SUMF2	0.259441141	0.209779425
SUMO1	0.043397466	-0.041496796
SUMO2	0.427319103	0.048162943
SUMO3	0.659986402	0.213135648
SUNC1	-0.707819249	0.510194732
SUOX	0.087843349	-1.700020878
SUPT16H	0.012083476	-0.269421701
SUPT3H	0.141005446	0.173234046
SUPT4H1	-0.104119354	-0.310749351
SUPT5H	-0.456820715	-0.086020867
SUPT6H	-0.138203276	-0.181046271
SUPV3L1	-0.008163258	-0.66037412
SURF1	0.714378909	0.550168819
SURF2	-0.175522652	0.191511032
SURF4	0.377007092	0.143862087
SURF6	-0.786293307	-0.466021428
SUSD2	0.278600663	-0.913412315
SUSD3	0.949164035	1.425197365
SUSD4	-1.241757746	1.415037499
SUSD5	-0.900464326	-0.378511623
SUV39H1	0.719430935	-0.393962507
SUV39H2	0.0	-0.341036918
SUV420H1	-0.790244924	0.405746221
SUV420H2	0.051606623	-0.175489428
SUZ12	-0.157079305	-0.289488368
SV2A	-0.860275236	0.51887331
SV2B	-2.201633861	1.0
SV2C	1.327361981	0.736965594
SV40_SMALL_T_AG_SPECIFIC	-0.137503524	0.0
SVA	-1.023083613	-0.506959989
SVAL1	-1.378511623	0.30256277
SVAL2	-1.349584438	-0.977973694
SVAL3	0.608809243	-0.606657572
SVEP1	0.0	0.976541027
SVIL	1.192645078	0.847996907
SVOP	-0.378511623	0.137503524
SVOPL	0.113656782	1.101538026
SVS1	0.434402824	0.678071905
SVS2	-0.133266531	0.208586622
SVS3A	-0.415037499	0.0
SVS3B	0.341036918	0.061400545
SVS4	0.163498732	0.375039431
SVS5	-1.395928676	1.415037499
SVS6	0.457472766	-0.562594688
SVS7	0.0	0.378511623
SWAP70	-0.411113653	0.754788365
SYAP1	-0.02130053	0.171015622
SYBL1	0.816461333	0.203232843
SYCE1	0.561115759	0.678071905
SYCE2	1.102810806	-0.813218114
SYCN	-1.942775131	0.0
SYCP1	-0.664396968	-0.321928095
SYCP1-PS1	-0.257157839	0.736965594
SYCP2	0.936806174	1.716874176
SYCP3	0.932885804	0.0
SYDE1	0.048634775	-0.15565087
SYF2	-0.373898238	-0.219845255
SYK	-0.483560469	0.675702299
SYMPK	0.105678078	-0.162310731
SYN1	0.037152998	1.027480736
SYN2	0.306103128	-1.315501826
SYN3	0.814968106	0.142604395
SYNC	-0.278535499	-1.307783913
SYNCRIP	-0.276990564	-0.337409082
SYNE1	1.275634443	0.431849518
SYNE2	0.498805857	-0.141614605
SYNGAP1	0.354664881	-0.328325866
SYNGR1	2.215012891	-0.759627402
SYNGR2	-0.145205843	0.563463995
SYNGR3	-0.30256277	-0.450661409
SYNGR4	-0.176877762	-0.421463768
SYNJ1	0.0	-0.20029865
SYNJ2	0.192645078	0.618437205
SYNJ2BP	0.326333274	0.389354815
SYNM	0.212303604	0.134017348
SYNPO	-0.196397213	-0.492703993
SYNPO2	0.736965594	-0.736965594
SYNPO2L	0.379493382	-0.784900071
SYNPR	0.0	-0.623436649
SYP	0.26141431	-0.351030887
SYPL	-0.045319636	0.192078887
SYPL2	0.021695071	0.452512205
SYRADB	0.304064713	-0.939017353
SYS1	0.144719367	0.157629637
SYT1	-0.341036918	-0.040641984
SYT10	-0.156119202	-0.040641984
SYT11	-0.584962501	0.89566334
SYT12	-1.0	1.700439718
SYT13	0.906890596	0.975752454
SYT14	0.406625259	0.0
SYT15	-0.485426827	0.647698256
SYT16	-0.61667136	-1.378511623
SYT17	0.341036918	-1.207324973
SYT2	1.450661409	0.0
SYT3	-1.30256277	0.556393349
SYT4	0.140177658	-0.495527417
SYT5	-0.982297998	1.11783649
SYT6	0.047305715	0.093109404
SYT7	0.0	0.093109404
SYT8	-0.30256277	-0.807354922
SYT9	-0.534113359	-0.571616475
SYTL2	-0.739109272	1.192645078
SYTL3	-1.779874186	-0.010053665
SYTL4	2.286304185	-0.866607
SYTL5	0.0489096	0.209453366
SYVN1	-0.211057727	0.125170524
T	0.183446141	-1.222392421
T2	0.697971463	1.765534746
TAAR1	-0.375509135	0.405256478
TAAR2	-0.480625841	-0.125530882
TAAR3	-0.018983103	-0.078474058
TAAR4	0.767826558	-0.975752454
TAAR5	0.222392421	0.0
TAAR6	1.108524457	0.421826665
TAAR7A	-0.519374159	-1.827163403
TAAR7B	0.321928095	-0.620882075
TAAR7D	0.851136614	0.0
TAAR7E	-0.047305715	0.047305715
TAAR7F	-0.028569152	-1.418713157
TAAR8A	-0.415037499	-0.658963082
TAAR8B	0.341036918	-0.415037499
TAAR8C	0.707819249	0.0
TAAR9	0.238159737	1.201633861
TAC1	-0.137503524	-0.754887502
TAC2	0.438884241	-1.694785779
TAC4	-0.61667136	-0.283792966
TACC1	-0.384165227	-0.345955366
TACC2	0.30256277	-0.047305715
TACC3	-0.111645356	-0.749424811
TACR1	1.283792966	0.596103058
TACR2	-0.388565288	-0.359081093
TACR3	0.83824893	-0.043068722
TACSTD1	-0.485426827	0.790546634
TACSTD2	0.347306108	1.212784244
TACTILE-PENDING	-1.614256808	-0.415037499
TADA1L	0.733182928	0.364215807
TADA2L	-0.016301812	0.144194726
TADA3L	0.024005463	-0.075597619
TAF1	0.240051088	-0.583534796
TAF10	-0.087114638	-0.296202113
TAF11	-0.33791613	-0.328147406
TAF12	0.633935355	-0.082802524
TAF13	-1.002651526	-0.064664782
TAF140	-0.726434927	1.502500341
TAF15	-0.390203688	0.105019853
TAF1A	-0.779492716	0.107077223
TAF1B	-0.898120386	-1.070389328
TAF1C	-0.477047162	-0.245910228
TAF1D	-0.575870723	-0.051201649
TAF2	0.0	-0.137503524
TAF3	-0.064646204	0.217285531
TAF4A	0.175086707	-0.599912842
TAF4B	-0.607158247	-0.678071905
TAF5	-0.029985149	-0.38066192
TAF5L	-0.912839199	-0.754745007
TAF6	-0.763932642	-1.358755644
TAF6L	0.474602053	-0.384754932
TAF7	-0.1740294	-0.195395689
TAF7L	-1.242856524	-1.450661409
TAF8	0.017702002	1.372554168
TAF9	0.308983992	-0.226555722
TAF9B	-0.036452041	-0.601746578
TAGAP	-0.976684662	0.343883081
TAGAP1	-0.964571698	0.503585948
TAGLN	0.736965594	0.337034987
TAGLN2	0.102237361	0.112826721
TAGLN3	0.773724144	-0.159871337
TAL1	2.075685673	-0.93100789
TAL2	0.210566986	-0.085608716
TALDO1	0.606530401	0.097154584
TANC1	2.321928095	0.722044245
TANC2	-0.415037499	0.180572246
TANK	-0.673812395	0.049669314
TAOK1	-0.056485777	0.179630495
TAOK3	-0.657734331	-0.17852397
TAP1	-0.134881026	-0.025934909
TAP2	-0.342407559	0.215184937
TAPBP	0.11880743	0.471783179
TAPBPL	0.58068362	0.421242649
TAPT1	0.219536917	-0.298337833
TARBP2	0.07456038	-0.27329332
TARDBP	-0.525665317	-0.448680343
TARS	0.061214426	-0.404754526
TARS2	-0.296886148	-0.296861334
TARSL2	0.826749173	-0.702878764
TAS1R1	0.640457613	-0.219313028
TAS1R2	0.222392421	-0.217591435
TAS1R3	0.94596016	2.0
TAS2R102	0.0	1.087462841
TAS2R104	0.0	-0.844721775
TAS2R105	-0.232660757	-1.217230716
TAS2R106	1.378511623	0.321928095
TAS2R107	0.4665678	-0.798366139
TAS2R108	0.678071905	0.0
TAS2R109	-0.807354922	-0.61667136
TAS2R110	-0.554588852	1.432959407
TAS2R113	-1.047305715	0.374395515
TAS2R114	-0.936806174	-1.793549123
TAS2R115	0.53287399	-0.745427173
TAS2R116	0.0	-0.765534746
TAS2R117	-0.101879614	-1.270089163
TAS2R118	0.0	-0.729910837
TAS2R119	-0.9510904	0.575860294
TAS2R120	-1.263034406	-0.736965594
TAS2R121	0.0	0.569365646
TAS2R123	0.860596943	-0.811927652
TAS2R124	-0.133266531	1.133266531
TAS2R125	-0.632268215	-0.20029865
TAS2R126	0.59724083	0.48112669
TAS2R129	0.0	-0.750972452
TAS2R130	-0.540568381	-1.633217669
TAS2R131	-0.719892081	-1.375039431
